sample1	sample2	Gene Abundance	Group	sample1	sample2	Genus Abundance	Group	sample1	sample2	Kos Abundance	Group
SDQCeC7R	JSCeC4	0.945832174	Partridge ducks	SDQCeC7R	JSCeC4	0.62830564	Partridge ducks	SDQCeC7R	JSCeC4	0.248644382	Partridge ducks
SDQCeC8R	JSCeC4	0.829177872	Partridge ducks	SDQCeC8R	JSCeC4	0.466640114	Partridge ducks	SDQCeC8R	JSCeC4	0.150092452	Partridge ducks
SDQCeC9R	JSCeC4	0.781948947	Partridge ducks	SDQCeC9R	JSCeC4	0.385051014	Partridge ducks	SDQCeC9R	JSCeC4	0.128355547	Partridge ducks
SDQCeC10L	JSCeC4	0.838417945	Partridge ducks	SDQCeC10L	JSCeC4	0.497198688	Partridge ducks	SDQCeC10L	JSCeC4	0.162095493	Partridge ducks
SDQCeC11L	JSCeC4	0.896442256	Partridge ducks	SDQCeC11L	JSCeC4	0.424264379	Partridge ducks	SDQCeC11L	JSCeC4	0.149835678	Partridge ducks
FJCeC1	JSCeC4	0.850750532	Partridge ducks	FJCeC1	JSCeC4	0.289842011	Partridge ducks	FJCeC1	JSCeC4	0.104445945	Partridge ducks
FJCeC2	JSCeC4	0.814540662	Partridge ducks	FJCeC2	JSCeC4	0.352444175	Partridge ducks	FJCeC2	JSCeC4	0.109400009	Partridge ducks
FJCeC3	JSCeC4	0.851000035	Partridge ducks	FJCeC3	JSCeC4	0.307368213	Partridge ducks	FJCeC3	JSCeC4	0.104956832	Partridge ducks
FJCeC4	JSCeC4	0.824383862	Partridge ducks	FJCeC4	JSCeC4	0.354043673	Partridge ducks	FJCeC4	JSCeC4	0.116478411	Partridge ducks
FJCeC5	JSCeC4	0.796892724	Partridge ducks	FJCeC5	JSCeC4	0.255361491	Partridge ducks	FJCeC5	JSCeC4	0.082331658	Partridge ducks
FJCeC6	JSCeC4	0.807335454	Partridge ducks	FJCeC6	JSCeC4	0.331990602	Partridge ducks	FJCeC6	JSCeC4	0.097223117	Partridge ducks
SXCeC1	JSCeC4	0.626025977	Partridge ducks	SXCeC1	JSCeC4	0.170445642	Partridge ducks	SXCeC1	JSCeC4	0.054695054	Partridge ducks
SXCeC2	JSCeC4	0.609504752	Partridge ducks	SXCeC2	JSCeC4	0.193617863	Partridge ducks	SXCeC2	JSCeC4	0.060742766	Partridge ducks
SXCeC3	JSCeC4	0.620539941	Partridge ducks	SXCeC3	JSCeC4	0.155382781	Partridge ducks	SXCeC3	JSCeC4	0.047946866	Partridge ducks
SXCeC4	JSCeC4	0.646232385	Partridge ducks	SXCeC4	JSCeC4	0.159825084	Partridge ducks	SXCeC4	JSCeC4	0.049643488	Partridge ducks
SXCeC5	JSCeC4	0.593684552	Partridge ducks	SXCeC5	JSCeC4	0.150579962	Partridge ducks	SXCeC5	JSCeC4	0.0557581	Partridge ducks
SXCeC6	JSCeC4	0.57756147	Partridge ducks	SXCeC6	JSCeC4	0.127300663	Partridge ducks	SXCeC6	JSCeC4	0.040719981	Partridge ducks
JSCeC1	JSCeC4	0.576354378	Partridge ducks	JSCeC1	JSCeC4	0.150745219	Partridge ducks	JSCeC1	JSCeC4	0.04759585	Partridge ducks
JSCeC2	JSCeC4	0.596235676	Partridge ducks	JSCeC2	JSCeC4	0.222580132	Partridge ducks	JSCeC2	JSCeC4	0.068872972	Partridge ducks
JSCeC3	JSCeC4	0.402457014	Partridge ducks	JSCeC3	JSCeC4	0.116742433	Partridge ducks	JSCeC3	JSCeC4	0.039937227	Partridge ducks
JSCeC5	JSCeC4	0.551651365	Partridge ducks	JSCeC5	JSCeC4	0.181212766	Partridge ducks	JSCeC5	JSCeC4	0.056339915	Partridge ducks
JSCeC6	JSCeC4	0.436738222	Partridge ducks	JSCeC6	JSCeC4	0.13791673	Partridge ducks	JSCeC6	JSCeC4	0.046703168	Partridge ducks
GZCeC-10	JSCeC5	0.866010123	Partridge ducks	GZCeC-10	JSCeC5	0.447804577	Partridge ducks	GZCeC-10	JSCeC5	0.176336123	Partridge ducks
GZCeC-24	JSCeC5	0.983707807	Partridge ducks	GZCeC-24	JSCeC5	0.80018465	Partridge ducks	GZCeC-24	JSCeC5	0.605892398	Partridge ducks
GZCeC-25	JSCeC5	0.981433315	Partridge ducks	GZCeC-25	JSCeC5	0.8258652	Partridge ducks	GZCeC-25	JSCeC5	0.359340389	Partridge ducks
GZCeC-26	JSCeC5	0.881719585	Partridge ducks	GZCeC-26	JSCeC5	0.535781668	Partridge ducks	GZCeC-26	JSCeC5	0.214443222	Partridge ducks
GZCeC-27	JSCeC5	0.983144701	Partridge ducks	GZCeC-27	JSCeC5	0.770334042	Partridge ducks	GZCeC-27	JSCeC5	0.594437012	Partridge ducks
GZCeC-28	JSCeC5	0.961573749	Partridge ducks	GZCeC-28	JSCeC5	0.770182545	Partridge ducks	GZCeC-28	JSCeC5	0.292275003	Partridge ducks
GZCeC-29	JSCeC5	0.986949694	Partridge ducks	GZCeC-29	JSCeC5	0.90125523	Partridge ducks	GZCeC-29	JSCeC5	0.765919775	Partridge ducks
GZCeC-30	JSCeC5	0.940920664	Partridge ducks	GZCeC-30	JSCeC5	0.59436112	Partridge ducks	GZCeC-30	JSCeC5	0.210292407	Partridge ducks
GZCeC-6	JSCeC5	0.909356115	Partridge ducks	GZCeC-6	JSCeC5	0.573244717	Partridge ducks	GZCeC-6	JSCeC5	0.236899604	Partridge ducks
GZCeC-7	JSCeC5	0.94985594	Partridge ducks	GZCeC-7	JSCeC5	0.600688573	Partridge ducks	GZCeC-7	JSCeC5	0.360951386	Partridge ducks
GZCeC-8	JSCeC5	0.92314214	Partridge ducks	GZCeC-8	JSCeC5	0.452978822	Partridge ducks	GZCeC-8	JSCeC5	0.175424799	Partridge ducks
GZCeC-9	JSCeC5	0.956358735	Partridge ducks	GZCeC-9	JSCeC5	0.670584656	Partridge ducks	GZCeC-9	JSCeC5	0.279086463	Partridge ducks
HNCeC10	JSCeC5	0.884471767	Partridge ducks	HNCeC10	JSCeC5	0.346169266	Partridge ducks	HNCeC10	JSCeC5	0.120801067	Partridge ducks
HNCeC11	JSCeC5	0.86518769	Partridge ducks	HNCeC11	JSCeC5	0.358002594	Partridge ducks	HNCeC11	JSCeC5	0.114418862	Partridge ducks
HNCeC12	JSCeC5	0.889174747	Partridge ducks	HNCeC12	JSCeC5	0.469201507	Partridge ducks	HNCeC12	JSCeC5	0.178016986	Partridge ducks
HNCeC13	JSCeC5	0.88455167	Partridge ducks	HNCeC13	JSCeC5	0.488202071	Partridge ducks	HNCeC13	JSCeC5	0.187471728	Partridge ducks
HNCeC14	JSCeC5	0.881918169	Partridge ducks	HNCeC14	JSCeC5	0.35812812	Partridge ducks	HNCeC14	JSCeC5	0.141225319	Partridge ducks
HNCeC15	JSCeC5	0.847019025	Partridge ducks	HNCeC15	JSCeC5	0.354811655	Partridge ducks	HNCeC15	JSCeC5	0.125047186	Partridge ducks
HNCeC16	JSCeC5	0.86037456	Partridge ducks	HNCeC16	JSCeC5	0.381369433	Partridge ducks	HNCeC16	JSCeC5	0.127501372	Partridge ducks
HNCeC17	JSCeC5	0.872242034	Partridge ducks	HNCeC17	JSCeC5	0.382635308	Partridge ducks	HNCeC17	JSCeC5	0.130553481	Partridge ducks
HNCeC18	JSCeC5	0.869998143	Partridge ducks	HNCeC18	JSCeC5	0.34331407	Partridge ducks	HNCeC18	JSCeC5	0.115733064	Partridge ducks
HNCeC4	JSCeC5	0.904929114	Partridge ducks	HNCeC4	JSCeC5	0.54564686	Partridge ducks	HNCeC4	JSCeC5	0.213412575	Partridge ducks
HNCeC5	JSCeC5	0.888280376	Partridge ducks	HNCeC5	JSCeC5	0.539711376	Partridge ducks	HNCeC5	JSCeC5	0.220002428	Partridge ducks
HNCeC6	JSCeC5	0.884152154	Partridge ducks	HNCeC6	JSCeC5	0.475727642	Partridge ducks	HNCeC6	JSCeC5	0.181825765	Partridge ducks
HNCeC7	JSCeC5	0.864129233	Partridge ducks	HNCeC7	JSCeC5	0.390304839	Partridge ducks	HNCeC7	JSCeC5	0.131495415	Partridge ducks
HNCeC8	JSCeC5	0.855759512	Partridge ducks	HNCeC8	JSCeC5	0.371183438	Partridge ducks	HNCeC8	JSCeC5	0.125190397	Partridge ducks
SSCeC-1	JSCeC5	0.860836696	Partridge ducks	SSCeC-1	JSCeC5	0.446092643	Partridge ducks	SSCeC-1	JSCeC5	0.150092892	Partridge ducks
SSCeC-10	JSCeC5	0.882941517	Partridge ducks	SSCeC-10	JSCeC5	0.419504955	Partridge ducks	SSCeC-10	JSCeC5	0.155862288	Partridge ducks
SSCeC-2	JSCeC5	0.841524248	Partridge ducks	SSCeC-2	JSCeC5	0.396589955	Partridge ducks	SSCeC-2	JSCeC5	0.141265189	Partridge ducks
SSCeC-3	JSCeC5	0.88034668	Partridge ducks	SSCeC-3	JSCeC5	0.542910244	Partridge ducks	SSCeC-3	JSCeC5	0.188798369	Partridge ducks
SSCeC-4	JSCeC5	0.884344286	Partridge ducks	SSCeC-4	JSCeC5	0.563429014	Partridge ducks	SSCeC-4	JSCeC5	0.188506801	Partridge ducks
SSCeC-5	JSCeC5	0.868710693	Partridge ducks	SSCeC-5	JSCeC5	0.446708979	Partridge ducks	SSCeC-5	JSCeC5	0.155633357	Partridge ducks
SSCeC-6	JSCeC5	0.885808669	Partridge ducks	SSCeC-6	JSCeC5	0.501426833	Partridge ducks	SSCeC-6	JSCeC5	0.192489031	Partridge ducks
SSCeC-7	JSCeC5	0.844739846	Partridge ducks	SSCeC-7	JSCeC5	0.34489225	Partridge ducks	SSCeC-7	JSCeC5	0.135127416	Partridge ducks
SSCeC-8	JSCeC5	0.887498288	Partridge ducks	SSCeC-8	JSCeC5	0.547539734	Partridge ducks	SSCeC-8	JSCeC5	0.18528945	Partridge ducks
SSCeC-9	JSCeC5	0.895551138	Partridge ducks	SSCeC-9	JSCeC5	0.352074327	Partridge ducks	SSCeC-9	JSCeC5	0.145726852	Partridge ducks
SDQCeC1R	JSCeC5	0.858637381	Partridge ducks	SDQCeC1R	JSCeC5	0.414436272	Partridge ducks	SDQCeC1R	JSCeC5	0.139932432	Partridge ducks
SDQCeC4R	JSCeC5	0.861240577	Partridge ducks	SDQCeC4R	JSCeC5	0.437911634	Partridge ducks	SDQCeC4R	JSCeC5	0.142454226	Partridge ducks
SDQCeC5L	JSCeC5	0.940347927	Partridge ducks	SDQCeC5L	JSCeC5	0.622448098	Partridge ducks	SDQCeC5L	JSCeC5	0.23523165	Partridge ducks
SDQCeC7R	JSCeC5	0.963243981	Partridge ducks	SDQCeC7R	JSCeC5	0.623776439	Partridge ducks	SDQCeC7R	JSCeC5	0.249774143	Partridge ducks
SDQCeC8R	JSCeC5	0.894400677	Partridge ducks	SDQCeC8R	JSCeC5	0.550227747	Partridge ducks	SDQCeC8R	JSCeC5	0.17634939	Partridge ducks
SDQCeC9R	JSCeC5	0.866024553	Partridge ducks	SDQCeC9R	JSCeC5	0.479668514	Partridge ducks	SDQCeC9R	JSCeC5	0.155677982	Partridge ducks
SDQCeC10L	JSCeC5	0.909324909	Partridge ducks	SDQCeC10L	JSCeC5	0.579702838	Partridge ducks	SDQCeC10L	JSCeC5	0.18953113	Partridge ducks
SDQCeC11L	JSCeC5	0.929009884	Partridge ducks	SDQCeC11L	JSCeC5	0.490890055	Partridge ducks	SDQCeC11L	JSCeC5	0.167119811	Partridge ducks
FJCeC1	JSCeC5	0.877195654	Partridge ducks	FJCeC1	JSCeC5	0.380773831	Partridge ducks	FJCeC1	JSCeC5	0.127683819	Partridge ducks
FJCeC2	JSCeC5	0.886814275	Partridge ducks	FJCeC2	JSCeC5	0.471480247	Partridge ducks	FJCeC2	JSCeC5	0.140450633	Partridge ducks
FJCeC3	JSCeC5	0.893863749	Partridge ducks	FJCeC3	JSCeC5	0.409434273	Partridge ducks	FJCeC3	JSCeC5	0.132238159	Partridge ducks
FJCeC4	JSCeC5	0.89451105	Partridge ducks	FJCeC4	JSCeC5	0.46035672	Partridge ducks	FJCeC4	JSCeC5	0.147972704	Partridge ducks
FJCeC5	JSCeC5	0.869085734	Partridge ducks	FJCeC5	JSCeC5	0.346782494	Partridge ducks	FJCeC5	JSCeC5	0.112772897	Partridge ducks
FJCeC6	JSCeC5	0.871594196	Partridge ducks	FJCeC6	JSCeC5	0.438265117	Partridge ducks	FJCeC6	JSCeC5	0.126986276	Partridge ducks
SXCeC1	JSCeC5	0.619164667	Partridge ducks	SXCeC1	JSCeC5	0.22096357	Partridge ducks	SXCeC1	JSCeC5	0.074261293	Partridge ducks
SXCeC2	JSCeC5	0.55960934	Partridge ducks	SXCeC2	JSCeC5	0.199808546	Partridge ducks	SXCeC2	JSCeC5	0.062039481	Partridge ducks
SXCeC3	JSCeC5	0.642673817	Partridge ducks	SXCeC3	JSCeC5	0.200904193	Partridge ducks	SXCeC3	JSCeC5	0.068970921	Partridge ducks
SXCeC4	JSCeC5	0.620883851	Partridge ducks	SXCeC4	JSCeC5	0.190341614	Partridge ducks	SXCeC4	JSCeC5	0.068716429	Partridge ducks
SXCeC5	JSCeC5	0.592330611	Partridge ducks	SXCeC5	JSCeC5	0.198521615	Partridge ducks	SXCeC5	JSCeC5	0.064965325	Partridge ducks
SXCeC6	JSCeC5	0.563692877	Partridge ducks	SXCeC6	JSCeC5	0.157574372	Partridge ducks	SXCeC6	JSCeC5	0.057973327	Partridge ducks
JSCeC1	JSCeC5	0.476568581	Partridge ducks	JSCeC1	JSCeC5	0.171494967	Partridge ducks	JSCeC1	JSCeC5	0.054772398	Partridge ducks
JSCeC2	JSCeC5	0.26875267	Partridge ducks	JSCeC2	JSCeC5	0.067106661	Partridge ducks	JSCeC2	JSCeC5	0.022497435	Partridge ducks
JSCeC3	JSCeC5	0.474278092	Partridge ducks	JSCeC3	JSCeC5	0.135175493	Partridge ducks	JSCeC3	JSCeC5	0.045582032	Partridge ducks
JSCeC4	JSCeC5	0.551651365	Partridge ducks	JSCeC4	JSCeC5	0.181212766	Partridge ducks	JSCeC4	JSCeC5	0.056339915	Partridge ducks
JSCeC6	JSCeC5	0.493357529	Partridge ducks	JSCeC6	JSCeC5	0.138513389	Partridge ducks	JSCeC6	JSCeC5	0.050536053	Partridge ducks
GZCeC-10	JSCeC6	0.836504908	Partridge ducks	GZCeC-10	JSCeC6	0.419432197	Partridge ducks	GZCeC-10	JSCeC6	0.167282761	Partridge ducks
GZCeC-24	JSCeC6	0.972377419	Partridge ducks	GZCeC-24	JSCeC6	0.762026203	Partridge ducks	GZCeC-24	JSCeC6	0.599209959	Partridge ducks
GZCeC-25	JSCeC6	0.965517676	Partridge ducks	GZCeC-25	JSCeC6	0.810172402	Partridge ducks	GZCeC-25	JSCeC6	0.355431722	Partridge ducks
GZCeC-26	JSCeC6	0.866475593	Partridge ducks	GZCeC-26	JSCeC6	0.506532247	Partridge ducks	GZCeC-26	JSCeC6	0.202975497	Partridge ducks
GZCeC-27	JSCeC6	0.972026894	Partridge ducks	GZCeC-27	JSCeC6	0.751383036	Partridge ducks	GZCeC-27	JSCeC6	0.589120287	Partridge ducks
GZCeC-28	JSCeC6	0.93509584	Partridge ducks	GZCeC-28	JSCeC6	0.739162578	Partridge ducks	GZCeC-28	JSCeC6	0.287565634	Partridge ducks
GZCeC-29	JSCeC6	0.972487815	Partridge ducks	GZCeC-29	JSCeC6	0.888222082	Partridge ducks	GZCeC-29	JSCeC6	0.762656261	Partridge ducks
GZCeC-30	JSCeC6	0.922251891	Partridge ducks	GZCeC-30	JSCeC6	0.56777893	Partridge ducks	GZCeC-30	JSCeC6	0.190659022	Partridge ducks
GZCeC-6	JSCeC6	0.871776936	Partridge ducks	GZCeC-6	JSCeC6	0.538124831	Partridge ducks	GZCeC-6	JSCeC6	0.220748974	Partridge ducks
GZCeC-7	JSCeC6	0.925001615	Partridge ducks	GZCeC-7	JSCeC6	0.566179248	Partridge ducks	GZCeC-7	JSCeC6	0.348353951	Partridge ducks
GZCeC-8	JSCeC6	0.893223063	Partridge ducks	GZCeC-8	JSCeC6	0.411981864	Partridge ducks	GZCeC-8	JSCeC6	0.167227981	Partridge ducks
GZCeC-9	JSCeC6	0.924963752	Partridge ducks	GZCeC-9	JSCeC6	0.630984549	Partridge ducks	GZCeC-9	JSCeC6	0.267633746	Partridge ducks
HNCeC10	JSCeC6	0.856560289	Partridge ducks	HNCeC10	JSCeC6	0.327807897	Partridge ducks	HNCeC10	JSCeC6	0.120044262	Partridge ducks
HNCeC11	JSCeC6	0.844050742	Partridge ducks	HNCeC11	JSCeC6	0.332973537	Partridge ducks	HNCeC11	JSCeC6	0.112168685	Partridge ducks
HNCeC12	JSCeC6	0.85592726	Partridge ducks	HNCeC12	JSCeC6	0.447208199	Partridge ducks	HNCeC12	JSCeC6	0.168241817	Partridge ducks
HNCeC13	JSCeC6	0.844164077	Partridge ducks	HNCeC13	JSCeC6	0.457203435	Partridge ducks	HNCeC13	JSCeC6	0.174985543	Partridge ducks
HNCeC14	JSCeC6	0.855510827	Partridge ducks	HNCeC14	JSCeC6	0.339932356	Partridge ducks	HNCeC14	JSCeC6	0.125757133	Partridge ducks
HNCeC15	JSCeC6	0.823743523	Partridge ducks	HNCeC15	JSCeC6	0.346911198	Partridge ducks	HNCeC15	JSCeC6	0.123269993	Partridge ducks
HNCeC16	JSCeC6	0.82565619	Partridge ducks	HNCeC16	JSCeC6	0.37413649	Partridge ducks	HNCeC16	JSCeC6	0.125843865	Partridge ducks
HNCeC17	JSCeC6	0.845732817	Partridge ducks	HNCeC17	JSCeC6	0.400752998	Partridge ducks	HNCeC17	JSCeC6	0.130841335	Partridge ducks
HNCeC18	JSCeC6	0.840403905	Partridge ducks	HNCeC18	JSCeC6	0.328767236	Partridge ducks	HNCeC18	JSCeC6	0.115387774	Partridge ducks
HNCeC4	JSCeC6	0.872816359	Partridge ducks	HNCeC4	JSCeC6	0.51307007	Partridge ducks	HNCeC4	JSCeC6	0.199709614	Partridge ducks
HNCeC5	JSCeC6	0.859403086	Partridge ducks	HNCeC5	JSCeC6	0.516559887	Partridge ducks	HNCeC5	JSCeC6	0.205984698	Partridge ducks
HNCeC6	JSCeC6	0.854273917	Partridge ducks	HNCeC6	JSCeC6	0.452919171	Partridge ducks	HNCeC6	JSCeC6	0.172605614	Partridge ducks
HNCeC7	JSCeC6	0.839539854	Partridge ducks	HNCeC7	JSCeC6	0.387029033	Partridge ducks	HNCeC7	JSCeC6	0.128491001	Partridge ducks
HNCeC8	JSCeC6	0.826686544	Partridge ducks	HNCeC8	JSCeC6	0.35789622	Partridge ducks	HNCeC8	JSCeC6	0.120719157	Partridge ducks
SSCeC-1	JSCeC6	0.816193044	Partridge ducks	SSCeC-1	JSCeC6	0.406959352	Partridge ducks	SSCeC-1	JSCeC6	0.142261598	Partridge ducks
SSCeC-10	JSCeC6	0.860825902	Partridge ducks	SSCeC-10	JSCeC6	0.395931309	Partridge ducks	SSCeC-10	JSCeC6	0.158566422	Partridge ducks
SSCeC-2	JSCeC6	0.806215147	Partridge ducks	SSCeC-2	JSCeC6	0.365167656	Partridge ducks	SSCeC-2	JSCeC6	0.134917623	Partridge ducks
SSCeC-3	JSCeC6	0.840516686	Partridge ducks	SSCeC-3	JSCeC6	0.509091021	Partridge ducks	SSCeC-3	JSCeC6	0.176073562	Partridge ducks
SSCeC-4	JSCeC6	0.844101983	Partridge ducks	SSCeC-4	JSCeC6	0.529259431	Partridge ducks	SSCeC-4	JSCeC6	0.178177286	Partridge ducks
SSCeC-5	JSCeC6	0.83483128	Partridge ducks	SSCeC-5	JSCeC6	0.417123833	Partridge ducks	SSCeC-5	JSCeC6	0.147053338	Partridge ducks
SSCeC-6	JSCeC6	0.849014504	Partridge ducks	SSCeC-6	JSCeC6	0.458538353	Partridge ducks	SSCeC-6	JSCeC6	0.172938631	Partridge ducks
SSCeC-7	JSCeC6	0.828688566	Partridge ducks	SSCeC-7	JSCeC6	0.330127825	Partridge ducks	SSCeC-7	JSCeC6	0.135356162	Partridge ducks
SSCeC-8	JSCeC6	0.849572335	Partridge ducks	SSCeC-8	JSCeC6	0.505061714	Partridge ducks	SSCeC-8	JSCeC6	0.170433618	Partridge ducks
SSCeC-9	JSCeC6	0.885317517	Partridge ducks	SSCeC-9	JSCeC6	0.331849457	Partridge ducks	SSCeC-9	JSCeC6	0.152854337	Partridge ducks
SDQCeC1R	JSCeC6	0.821747856	Partridge ducks	SDQCeC1R	JSCeC6	0.377545484	Partridge ducks	SDQCeC1R	JSCeC6	0.129228303	Partridge ducks
SDQCeC4R	JSCeC6	0.815119555	Partridge ducks	SDQCeC4R	JSCeC6	0.39803701	Partridge ducks	SDQCeC4R	JSCeC6	0.13105754	Partridge ducks
SDQCeC5L	JSCeC6	0.911446692	Partridge ducks	SDQCeC5L	JSCeC6	0.598033727	Partridge ducks	SDQCeC5L	JSCeC6	0.231492744	Partridge ducks
SDQCeC7R	JSCeC6	0.948092685	Partridge ducks	SDQCeC7R	JSCeC6	0.611947545	Partridge ducks	SDQCeC7R	JSCeC6	0.247380504	Partridge ducks
SDQCeC8R	JSCeC6	0.859835576	Partridge ducks	SDQCeC8R	JSCeC6	0.522793897	Partridge ducks	SDQCeC8R	JSCeC6	0.16805053	Partridge ducks
SDQCeC9R	JSCeC6	0.821178012	Partridge ducks	SDQCeC9R	JSCeC6	0.440197037	Partridge ducks	SDQCeC9R	JSCeC6	0.150119892	Partridge ducks
SDQCeC10L	JSCeC6	0.877779666	Partridge ducks	SDQCeC10L	JSCeC6	0.550996455	Partridge ducks	SDQCeC10L	JSCeC6	0.177081046	Partridge ducks
SDQCeC11L	JSCeC6	0.907705247	Partridge ducks	SDQCeC11L	JSCeC6	0.461865237	Partridge ducks	SDQCeC11L	JSCeC6	0.153564701	Partridge ducks
FJCeC1	JSCeC6	0.854146585	Partridge ducks	FJCeC1	JSCeC6	0.352709882	Partridge ducks	FJCeC1	JSCeC6	0.126388793	Partridge ducks
FJCeC2	JSCeC6	0.8329436	Partridge ducks	FJCeC2	JSCeC6	0.434977591	Partridge ducks	FJCeC2	JSCeC6	0.131446441	Partridge ducks
FJCeC3	JSCeC6	0.856940658	Partridge ducks	FJCeC3	JSCeC6	0.3781004	Partridge ducks	FJCeC3	JSCeC6	0.131520282	Partridge ducks
FJCeC4	JSCeC6	0.854079233	Partridge ducks	FJCeC4	JSCeC6	0.426336847	Partridge ducks	FJCeC4	JSCeC6	0.140438024	Partridge ducks
FJCeC5	JSCeC6	0.836959101	Partridge ducks	FJCeC5	JSCeC6	0.324903262	Partridge ducks	FJCeC5	JSCeC6	0.108367577	Partridge ducks
FJCeC6	JSCeC6	0.831431218	Partridge ducks	FJCeC6	JSCeC6	0.407383187	Partridge ducks	FJCeC6	JSCeC6	0.120928037	Partridge ducks
SXCeC1	JSCeC6	0.634177279	Partridge ducks	SXCeC1	JSCeC6	0.213407384	Partridge ducks	SXCeC1	JSCeC6	0.066659925	Partridge ducks
SXCeC2	JSCeC6	0.586024469	Partridge ducks	SXCeC2	JSCeC6	0.177597283	Partridge ducks	SXCeC2	JSCeC6	0.065961832	Partridge ducks
SXCeC3	JSCeC6	0.622924582	Partridge ducks	SXCeC3	JSCeC6	0.175554095	Partridge ducks	SXCeC3	JSCeC6	0.052877789	Partridge ducks
SXCeC4	JSCeC6	0.649224359	Partridge ducks	SXCeC4	JSCeC6	0.190609452	Partridge ducks	SXCeC4	JSCeC6	0.062487383	Partridge ducks
SXCeC5	JSCeC6	0.588954614	Partridge ducks	SXCeC5	JSCeC6	0.191200981	Partridge ducks	SXCeC5	JSCeC6	0.06545897	Partridge ducks
SXCeC6	JSCeC6	0.579662463	Partridge ducks	SXCeC6	JSCeC6	0.166078505	Partridge ducks	SXCeC6	JSCeC6	0.053435675	Partridge ducks
JSCeC1	JSCeC6	0.553462474	Partridge ducks	JSCeC1	JSCeC6	0.177510995	Partridge ducks	JSCeC1	JSCeC6	0.049967556	Partridge ducks
JSCeC2	JSCeC6	0.533603574	Partridge ducks	JSCeC2	JSCeC6	0.170366349	Partridge ducks	JSCeC2	JSCeC6	0.063033666	Partridge ducks
JSCeC3	JSCeC6	0.428030088	Partridge ducks	JSCeC3	JSCeC6	0.104139544	Partridge ducks	JSCeC3	JSCeC6	0.048766835	Partridge ducks
JSCeC4	JSCeC6	0.436738222	Partridge ducks	JSCeC4	JSCeC6	0.13791673	Partridge ducks	JSCeC4	JSCeC6	0.046703168	Partridge ducks
JSCeC5	JSCeC6	0.493357529	Partridge ducks	JSCeC5	JSCeC6	0.138513389	Partridge ducks	JSCeC5	JSCeC6	0.050536053	Partridge ducks
HEBCeC-15	HEBCeC-10	0.868645715	Peking ducks	HEBCeC-15	HEBCeC-10	0.501245651	Peking ducks	HEBCeC-15	HEBCeC-10	0.341601276	Peking ducks
HEBCeC-17	HEBCeC-10	0.863656001	Peking ducks	HEBCeC-17	HEBCeC-10	0.495766968	Peking ducks	HEBCeC-17	HEBCeC-10	0.303526991	Peking ducks
HEBCeC-18	HEBCeC-10	0.878604972	Peking ducks	HEBCeC-18	HEBCeC-10	0.483380742	Peking ducks	HEBCeC-18	HEBCeC-10	0.285082443	Peking ducks
HEBCeC-21	HEBCeC-10	0.876569714	Peking ducks	HEBCeC-21	HEBCeC-10	0.541239351	Peking ducks	HEBCeC-21	HEBCeC-10	0.293291852	Peking ducks
HEBCeC-22	HEBCeC-10	0.856300258	Peking ducks	HEBCeC-22	HEBCeC-10	0.474197859	Peking ducks	HEBCeC-22	HEBCeC-10	0.291625367	Peking ducks
HEBCeC-25	HEBCeC-10	0.879734571	Peking ducks	HEBCeC-25	HEBCeC-10	0.496604886	Peking ducks	HEBCeC-25	HEBCeC-10	0.299991601	Peking ducks
HEBCeC-30	HEBCeC-10	0.855407312	Peking ducks	HEBCeC-30	HEBCeC-10	0.509928948	Peking ducks	HEBCeC-30	HEBCeC-10	0.314129682	Peking ducks
HEBCeC-4	HEBCeC-10	0.561425884	Peking ducks	HEBCeC-4	HEBCeC-10	0.142720183	Peking ducks	HEBCeC-4	HEBCeC-10	0.109415681	Peking ducks
HEBCeC-5	HEBCeC-10	0.527983149	Peking ducks	HEBCeC-5	HEBCeC-10	0.161932454	Peking ducks	HEBCeC-5	HEBCeC-10	0.130395996	Peking ducks
HEBCeC-7	HEBCeC-10	0.708018401	Peking ducks	HEBCeC-7	HEBCeC-10	0.346320483	Peking ducks	HEBCeC-7	HEBCeC-10	0.272358892	Peking ducks
HEBCeC-8	HEBCeC-10	0.515029426	Peking ducks	HEBCeC-8	HEBCeC-10	0.090093644	Peking ducks	HEBCeC-8	HEBCeC-10	0.079880273	Peking ducks
ANCeC1	HEBCeC-10	0.914627251	Peking ducks	ANCeC1	HEBCeC-10	0.493165557	Peking ducks	ANCeC1	HEBCeC-10	0.304496667	Peking ducks
ANCeC2	HEBCeC-10	0.923393681	Peking ducks	ANCeC2	HEBCeC-10	0.502864175	Peking ducks	ANCeC2	HEBCeC-10	0.309721739	Peking ducks
ANCeC3	HEBCeC-10	0.924856048	Peking ducks	ANCeC3	HEBCeC-10	0.505557749	Peking ducks	ANCeC3	HEBCeC-10	0.315988116	Peking ducks
ANCeC4	HEBCeC-10	0.924449586	Peking ducks	ANCeC4	HEBCeC-10	0.529368266	Peking ducks	ANCeC4	HEBCeC-10	0.302458458	Peking ducks
ANCeC5	HEBCeC-10	0.934874207	Peking ducks	ANCeC5	HEBCeC-10	0.521407728	Peking ducks	ANCeC5	HEBCeC-10	0.31670401	Peking ducks
ANCeC6	HEBCeC-10	0.934411027	Peking ducks	ANCeC6	HEBCeC-10	0.504268896	Peking ducks	ANCeC6	HEBCeC-10	0.315778973	Peking ducks
