Sample1	Sample2	Gene Abundance	Group	sample1	sample2	Genus Abundance	Group	sample1	sample2	Kos Abundance	Group
PD70djeC3	WHYJeC5	0.473503483	Jejunum	PD70djeC3	WHYJeC5	0.700806437	Jejunum	PD70djeC3	WHYJeC5	0.702663685	Jejunum
PD70djeC4	WHYJeC5	0.449425824	Jejunum	PD70djeC4	WHYJeC5	0.670805862	Jejunum	PD70djeC4	WHYJeC5	0.807902907	Jejunum
PD70djeC5	WHYJeC5	0.489870668	Jejunum	PD70djeC5	WHYJeC5	0.716535896	Jejunum	PD70djeC5	WHYJeC5	0.804914152	Jejunum
PD70djeC6	WHYJeC5	0.47579486	Jejunum	PD70djeC6	WHYJeC5	0.760224504	Jejunum	PD70djeC6	WHYJeC5	0.600899027	Jejunum
SDQJeC1	WHYJeC5	0.616376211	Jejunum	SDQJeC1	WHYJeC5	0.533118864	Jejunum	SDQJeC1	WHYJeC5	0.426962981	Jejunum
SDQJeC2	WHYJeC5	0.841359065	Jejunum	SDQJeC2	WHYJeC5	0.547046942	Jejunum	SDQJeC2	WHYJeC5	0.464963327	Jejunum
SDQJeC4	WHYJeC5	0.508367965	Jejunum	SDQJeC4	WHYJeC5	0.601674881	Jejunum	SDQJeC4	WHYJeC5	0.433081481	Jejunum
SDQJeC5	WHYJeC5	0.693108833	Jejunum	SDQJeC5	WHYJeC5	0.660675036	Jejunum	SDQJeC5	WHYJeC5	0.468362015	Jejunum
SDQJeC7	WHYJeC5	0.749303797	Jejunum	SDQJeC7	WHYJeC5	0.640407372	Jejunum	SDQJeC7	WHYJeC5	0.489483515	Jejunum
SDQJeC9	WHYJeC5	0.861241859	Jejunum	SDQJeC9	WHYJeC5	0.784620402	Jejunum	SDQJeC9	WHYJeC5	0.575631034	Jejunum
WHYJeC1	WHYJeC5	0.635208752	Jejunum	WHYJeC1	WHYJeC5	0.346207448	Jejunum	WHYJeC1	WHYJeC5	0.353440595	Jejunum
WHYJeC2	WHYJeC5	0.57638221	Jejunum	WHYJeC2	WHYJeC5	0.327000181	Jejunum	WHYJeC2	WHYJeC5	0.353238237	Jejunum
WHYJeC3	WHYJeC5	0.46650098	Jejunum	WHYJeC3	WHYJeC5	0.396418456	Jejunum	WHYJeC3	WHYJeC5	0.364904839	Jejunum
WHYJeC7	WHYJeC5	0.458602793	Jejunum	WHYJeC7	WHYJeC5	0.494918247	Jejunum	WHYJeC7	WHYJeC5	0.522329555	Jejunum
WHYJeC8	WHYJeC5	0.488631399	Jejunum	WHYJeC8	WHYJeC5	0.471160379	Jejunum	WHYJeC8	WHYJeC5	0.406434323	Jejunum
MD70djeC1	WHYJeC7	0.988529833	Jejunum	MD70djeC1	WHYJeC7	0.867118828	Jejunum	MD70djeC1	WHYJeC7	0.990316623	Jejunum
MD70djeC2	WHYJeC7	0.988105413	Jejunum	MD70djeC2	WHYJeC7	0.85743067	Jejunum	MD70djeC2	WHYJeC7	0.955575138	Jejunum
MD70djeC3	WHYJeC7	0.987015291	Jejunum	MD70djeC3	WHYJeC7	0.843240562	Jejunum	MD70djeC3	WHYJeC7	0.985750525	Jejunum
MD70djeC4	WHYJeC7	0.98933476	Jejunum	MD70djeC4	WHYJeC7	0.857736728	Jejunum	MD70djeC4	WHYJeC7	0.968347578	Jejunum
MD70djeC5	WHYJeC7	0.988006551	Jejunum	MD70djeC5	WHYJeC7	0.861550361	Jejunum	MD70djeC5	WHYJeC7	0.981920822	Jejunum
MD70djeC6	WHYJeC7	0.987144558	Jejunum	MD70djeC6	WHYJeC7	0.844886297	Jejunum	MD70djeC6	WHYJeC7	0.980547982	Jejunum
PD70djeC1	WHYJeC7	0.333308884	Jejunum	PD70djeC1	WHYJeC7	0.570968291	Jejunum	PD70djeC1	WHYJeC7	0.78162758	Jejunum
PD70djeC2	WHYJeC7	0.351378467	Jejunum	PD70djeC2	WHYJeC7	0.717217866	Jejunum	PD70djeC2	WHYJeC7	0.643254333	Jejunum
PD70djeC3	WHYJeC7	0.32021691	Jejunum	PD70djeC3	WHYJeC7	0.55828103	Jejunum	PD70djeC3	WHYJeC7	0.643732176	Jejunum
PD70djeC4	WHYJeC7	0.305407777	Jejunum	PD70djeC4	WHYJeC7	0.557600738	Jejunum	PD70djeC4	WHYJeC7	0.735655033	Jejunum
PD70djeC5	WHYJeC7	0.326995981	Jejunum	PD70djeC5	WHYJeC7	0.578379735	Jejunum	PD70djeC5	WHYJeC7	0.763604203	Jejunum
PD70djeC6	WHYJeC7	0.374151636	Jejunum	PD70djeC6	WHYJeC7	0.722995828	Jejunum	PD70djeC6	WHYJeC7	0.642753968	Jejunum
SDQJeC1	WHYJeC7	0.634718178	Jejunum	SDQJeC1	WHYJeC7	0.597927827	Jejunum	SDQJeC1	WHYJeC7	0.573840282	Jejunum
SDQJeC2	WHYJeC7	0.864748995	Jejunum	SDQJeC2	WHYJeC7	0.662731845	Jejunum	SDQJeC2	WHYJeC7	0.661292215	Jejunum
SDQJeC4	WHYJeC7	0.51936029	Jejunum	SDQJeC4	WHYJeC7	0.538455431	Jejunum	SDQJeC4	WHYJeC7	0.529214333	Jejunum
SDQJeC5	WHYJeC7	0.705321534	Jejunum	SDQJeC5	WHYJeC7	0.668467286	Jejunum	SDQJeC5	WHYJeC7	0.635046089	Jejunum
SDQJeC7	WHYJeC7	0.7680666	Jejunum	SDQJeC7	WHYJeC7	0.659406668	Jejunum	SDQJeC7	WHYJeC7	0.65760046	Jejunum
SDQJeC9	WHYJeC7	0.877282114	Jejunum	SDQJeC9	WHYJeC7	0.7686456	Jejunum	SDQJeC9	WHYJeC7	0.717152563	Jejunum
WHYJeC1	WHYJeC7	0.665369185	Jejunum	WHYJeC1	WHYJeC7	0.513325363	Jejunum	WHYJeC1	WHYJeC7	0.462985586	Jejunum
WHYJeC2	WHYJeC7	0.602181565	Jejunum	WHYJeC2	WHYJeC7	0.529294611	Jejunum	WHYJeC2	WHYJeC7	0.494750421	Jejunum
WHYJeC3	WHYJeC7	0.422849936	Jejunum	WHYJeC3	WHYJeC7	0.452696482	Jejunum	WHYJeC3	WHYJeC7	0.493654373	Jejunum
WHYJeC5	WHYJeC7	0.458602793	Jejunum	WHYJeC5	WHYJeC7	0.494918247	Jejunum	WHYJeC5	WHYJeC7	0.522329555	Jejunum
WHYJeC8	WHYJeC7	0.497106968	Jejunum	WHYJeC8	WHYJeC7	0.383614	Jejunum	WHYJeC8	WHYJeC7	0.530532106	Jejunum
MD70djeC1	WHYJeC8	0.988484213	Jejunum	MD70djeC1	WHYJeC8	0.932262532	Jejunum	MD70djeC1	WHYJeC8	0.994375552	Jejunum
MD70djeC2	WHYJeC8	0.989377821	Jejunum	MD70djeC2	WHYJeC8	0.920784092	Jejunum	MD70djeC2	WHYJeC8	0.972218545	Jejunum
MD70djeC3	WHYJeC8	0.987390719	Jejunum	MD70djeC3	WHYJeC8	0.918415328	Jejunum	MD70djeC3	WHYJeC8	0.992535179	Jejunum
MD70djeC4	WHYJeC8	0.990431991	Jejunum	MD70djeC4	WHYJeC8	0.92699629	Jejunum	MD70djeC4	WHYJeC8	0.981038076	Jejunum
MD70djeC5	WHYJeC8	0.987767166	Jejunum	MD70djeC5	WHYJeC8	0.929423018	Jejunum	MD70djeC5	WHYJeC8	0.991814168	Jejunum
MD70djeC6	WHYJeC8	0.987233277	Jejunum	MD70djeC6	WHYJeC8	0.918808158	Jejunum	MD70djeC6	WHYJeC8	0.99100164	Jejunum
PD70djeC1	WHYJeC8	0.546589587	Jejunum	PD70djeC1	WHYJeC8	0.709764666	Jejunum	PD70djeC1	WHYJeC8	0.820105057	Jejunum
PD70djeC2	WHYJeC8	0.521097394	Jejunum	PD70djeC2	WHYJeC8	0.66936429	Jejunum	PD70djeC2	WHYJeC8	0.60024136	Jejunum
PD70djeC3	WHYJeC8	0.52942368	Jejunum	PD70djeC3	WHYJeC8	0.679086279	Jejunum	PD70djeC3	WHYJeC8	0.720630098	Jejunum
PD70djeC4	WHYJeC8	0.507046811	Jejunum	PD70djeC4	WHYJeC8	0.686251009	Jejunum	PD70djeC4	WHYJeC8	0.819449981	Jejunum
PD70djeC5	WHYJeC8	0.540526728	Jejunum	PD70djeC5	WHYJeC8	0.708413894	Jejunum	PD70djeC5	WHYJeC8	0.825111959	Jejunum
PD70djeC6	WHYJeC8	0.522655561	Jejunum	PD70djeC6	WHYJeC8	0.664044072	Jejunum	PD70djeC6	WHYJeC8	0.588205426	Jejunum
SDQJeC1	WHYJeC8	0.619010947	Jejunum	SDQJeC1	WHYJeC8	0.427420278	Jejunum	SDQJeC1	WHYJeC8	0.407933206	Jejunum
SDQJeC2	WHYJeC8	0.849242714	Jejunum	SDQJeC2	WHYJeC8	0.504917822	Jejunum	SDQJeC2	WHYJeC8	0.417300495	Jejunum
SDQJeC4	WHYJeC8	0.522912988	Jejunum	SDQJeC4	WHYJeC8	0.462682362	Jejunum	SDQJeC4	WHYJeC8	0.424308605	Jejunum
SDQJeC5	WHYJeC8	0.69745563	Jejunum	SDQJeC5	WHYJeC8	0.553224004	Jejunum	SDQJeC5	WHYJeC8	0.412987534	Jejunum
SDQJeC7	WHYJeC8	0.747423879	Jejunum	SDQJeC7	WHYJeC8	0.515400344	Jejunum	SDQJeC7	WHYJeC8	0.425813534	Jejunum
SDQJeC9	WHYJeC8	0.86678322	Jejunum	SDQJeC9	WHYJeC8	0.672084068	Jejunum	SDQJeC9	WHYJeC8	0.508514338	Jejunum
WHYJeC1	WHYJeC8	0.65317264	Jejunum	WHYJeC1	WHYJeC8	0.431044321	Jejunum	WHYJeC1	WHYJeC8	0.407515605	Jejunum
WHYJeC2	WHYJeC8	0.589132568	Jejunum	WHYJeC2	WHYJeC8	0.454277891	Jejunum	WHYJeC2	WHYJeC8	0.425135826	Jejunum
WHYJeC3	WHYJeC8	0.520422612	Jejunum	WHYJeC3	WHYJeC8	0.356858364	Jejunum	WHYJeC3	WHYJeC8	0.3917325	Jejunum
WHYJeC5	WHYJeC8	0.488631399	Jejunum	WHYJeC5	WHYJeC8	0.471160379	Jejunum	WHYJeC5	WHYJeC8	0.406434323	Jejunum
WHYJeC7	WHYJeC8	0.497106968	Jejunum	WHYJeC7	WHYJeC8	0.383614	Jejunum	WHYJeC7	WHYJeC8	0.530532106	Jejunum
MD70dCoC2	MD70dCoC1	0.574336575	Colorectum	MD70dCoC2	MD70dCoC1	0.698010237	Colorectum	MD70dCoC2	MD70dCoC1	0.747481496	Colorectum
MD70dCoC3	MD70dCoC1	0.932781395	Colorectum	MD70dCoC3	MD70dCoC1	0.866482515	Colorectum	MD70dCoC3	MD70dCoC1	0.377213487	Colorectum
MD70dCoC4	MD70dCoC1	0.923294156	Colorectum	MD70dCoC4	MD70dCoC1	0.863459549	Colorectum	MD70dCoC4	MD70dCoC1	0.388516079	Colorectum
MD70dCoC5	MD70dCoC1	0.232313025	Colorectum	MD70dCoC5	MD70dCoC1	0.043177803	Colorectum	MD70dCoC5	MD70dCoC1	0.089245965	Colorectum
MD70dCoC7	MD70dCoC1	0.931904346	Colorectum	MD70dCoC7	MD70dCoC1	0.866410171	Colorectum	MD70dCoC7	MD70dCoC1	0.375895431	Colorectum
PD70dCoC1	MD70dCoC1	0.967369096	Colorectum	PD70dCoC1	MD70dCoC1	0.848251716	Colorectum	PD70dCoC1	MD70dCoC1	0.377696367	Colorectum
PD70dCoC2	MD70dCoC1	0.91404567	Colorectum	PD70dCoC2	MD70dCoC1	0.692150617	Colorectum	PD70dCoC2	MD70dCoC1	0.343392578	Colorectum
PD70dCoC3	MD70dCoC1	0.824912641	Colorectum	PD70dCoC3	MD70dCoC1	0.606772087	Colorectum	PD70dCoC3	MD70dCoC1	0.311777432	Colorectum
PD70dCoC4	MD70dCoC1	0.948118344	Colorectum	PD70dCoC4	MD70dCoC1	0.812425815	Colorectum	PD70dCoC4	MD70dCoC1	0.366876719	Colorectum
PD70dCoC5	MD70dCoC1	0.967729984	Colorectum	PD70dCoC5	MD70dCoC1	0.849831223	Colorectum	PD70dCoC5	MD70dCoC1	0.379472965	Colorectum
PD70dCoC6	MD70dCoC1	0.91306646	Colorectum	PD70dCoC6	MD70dCoC1	0.694645131	Colorectum	PD70dCoC6	MD70dCoC1	0.347617533	Colorectum
SDQCoC1	MD70dCoC1	0.98357484	Colorectum	SDQCoC1	MD70dCoC1	0.806112654	Colorectum	SDQCoC1	MD70dCoC1	0.346570736	Colorectum
SDQCoC3	MD70dCoC1	0.928093817	Colorectum	SDQCoC3	MD70dCoC1	0.713209198	Colorectum	SDQCoC3	MD70dCoC1	0.328554849	Colorectum
SDQCoC4	MD70dCoC1	0.927696133	Colorectum	SDQCoC4	MD70dCoC1	0.727945549	Colorectum	SDQCoC4	MD70dCoC1	0.377191417	Colorectum
SDQCoC5	MD70dCoC1	0.963120626	Colorectum	SDQCoC5	MD70dCoC1	0.848851925	Colorectum	SDQCoC5	MD70dCoC1	0.379106621	Colorectum
SDQCoC7	MD70dCoC1	0.978740704	Colorectum	SDQCoC7	MD70dCoC1	0.797099429	Colorectum	SDQCoC7	MD70dCoC1	0.362465034	Colorectum
SDQCoC8	MD70dCoC1	0.892088479	Colorectum	SDQCoC8	MD70dCoC1	0.694126048	Colorectum	SDQCoC8	MD70dCoC1	0.360496864	Colorectum
WHYCoC1	MD70dCoC1	0.99796892	Colorectum	WHYCoC1	MD70dCoC1	0.882955665	Colorectum	WHYCoC1	MD70dCoC1	0.425483978	Colorectum
WHYCoC2	MD70dCoC1	0.951754186	Colorectum	WHYCoC2	MD70dCoC1	0.691372244	Colorectum	WHYCoC2	MD70dCoC1	0.381666615	Colorectum
WHYCoC3	MD70dCoC1	0.995658397	Colorectum	WHYCoC3	MD70dCoC1	0.85928116	Colorectum	WHYCoC3	MD70dCoC1	0.361717853	Colorectum
WHYCoC5	MD70dCoC1	0.994874874	Colorectum	WHYCoC5	MD70dCoC1	0.896527886	Colorectum	WHYCoC5	MD70dCoC1	0.466516551	Colorectum
WHYCoC6	MD70dCoC1	0.995680608	Colorectum	WHYCoC6	MD70dCoC1	0.870536693	Colorectum	WHYCoC6	MD70dCoC1	0.367758225	Colorectum
WHYCoC7	MD70dCoC1	0.980846184	Colorectum	WHYCoC7	MD70dCoC1	0.817273822	Colorectum	WHYCoC7	MD70dCoC1	0.379477427	Colorectum
MD70dCoC1	MD70dCoC2	0.574336575	Colorectum	MD70dCoC1	MD70dCoC2	0.698010237	Colorectum	MD70dCoC1	MD70dCoC2	0.747481496	Colorectum
MD70dCoC3	MD70dCoC2	0.955587523	Colorectum	MD70dCoC3	MD70dCoC2	0.906472684	Colorectum	MD70dCoC3	MD70dCoC2	0.804601233	Colorectum
MD70dCoC4	MD70dCoC2	0.942237655	Colorectum	MD70dCoC4	MD70dCoC2	0.900783779	Colorectum	MD70dCoC4	MD70dCoC2	0.807542471	Colorectum
MD70dCoC5	MD70dCoC2	0.587197368	Colorectum	MD70dCoC5	MD70dCoC2	0.706959531	Colorectum	MD70dCoC5	MD70dCoC2	0.755274624	Colorectum
MD70dCoC7	MD70dCoC2	0.954662686	Colorectum	MD70dCoC7	MD70dCoC2	0.906567142	Colorectum	MD70dCoC7	MD70dCoC2	0.803712233	Colorectum
PD70dCoC1	MD70dCoC2	0.985781353	Colorectum	PD70dCoC1	MD70dCoC2	0.88652509	Colorectum	PD70dCoC1	MD70dCoC2	0.814808465	Colorectum
PD70dCoC2	MD70dCoC2	0.962627093	Colorectum	PD70dCoC2	MD70dCoC2	0.800359271	Colorectum	PD70dCoC2	MD70dCoC2	0.794594941	Colorectum
PD70dCoC3	MD70dCoC2	0.955573114	Colorectum	PD70dCoC3	MD70dCoC2	0.825314916	Colorectum	PD70dCoC3	MD70dCoC2	0.810791449	Colorectum
PD70dCoC4	MD70dCoC2	0.974725331	Colorectum	PD70dCoC4	MD70dCoC2	0.849974105	Colorectum	PD70dCoC4	MD70dCoC2	0.815059142	Colorectum
PD70dCoC5	MD70dCoC2	0.985895025	Colorectum	PD70dCoC5	MD70dCoC2	0.887415544	Colorectum	PD70dCoC5	MD70dCoC2	0.815407342	Colorectum
PD70dCoC6	MD70dCoC2	0.962782734	Colorectum	PD70dCoC6	MD70dCoC2	0.799620316	Colorectum	PD70dCoC6	MD70dCoC2	0.793495574	Colorectum
SDQCoC1	MD70dCoC2	0.994995571	Colorectum	SDQCoC1	MD70dCoC2	0.872468209	Colorectum	SDQCoC1	MD70dCoC2	0.810940964	Colorectum
SDQCoC3	MD70dCoC2	0.98361107	Colorectum	SDQCoC3	MD70dCoC2	0.852109419	Colorectum	SDQCoC3	MD70dCoC2	0.824621619	Colorectum
SDQCoC4	MD70dCoC2	0.974470489	Colorectum	SDQCoC4	MD70dCoC2	0.838076942	Colorectum	SDQCoC4	MD70dCoC2	0.835427609	Colorectum
SDQCoC5	MD70dCoC2	0.994140966	Colorectum	SDQCoC5	MD70dCoC2	0.930774843	Colorectum	SDQCoC5	MD70dCoC2	0.844963118	Colorectum
SDQCoC7	MD70dCoC2	0.994296216	Colorectum	SDQCoC7	MD70dCoC2	0.877158104	Colorectum	SDQCoC7	MD70dCoC2	0.819482192	Colorectum
SDQCoC8	MD70dCoC2	0.96772799	Colorectum	SDQCoC8	MD70dCoC2	0.85283176	Colorectum	SDQCoC8	MD70dCoC2	0.833628629	Colorectum
WHYCoC1	MD70dCoC2	0.998963454	Colorectum	WHYCoC1	MD70dCoC2	0.917618572	Colorectum	WHYCoC1	MD70dCoC2	0.822369645	Colorectum
WHYCoC2	MD70dCoC2	0.991641285	Colorectum	WHYCoC2	MD70dCoC2	0.910864981	Colorectum	WHYCoC2	MD70dCoC2	0.850487653	Colorectum
WHYCoC3	MD70dCoC2	0.998438786	Colorectum	WHYCoC3	MD70dCoC2	0.904206609	Colorectum	WHYCoC3	MD70dCoC2	0.813557996	Colorectum
WHYCoC5	MD70dCoC2	0.996475745	Colorectum	WHYCoC5	MD70dCoC2	0.912890284	Colorectum	WHYCoC5	MD70dCoC2	0.833924549	Colorectum
WHYCoC6	MD70dCoC2	0.997073019	Colorectum	WHYCoC6	MD70dCoC2	0.910683333	Colorectum	WHYCoC6	MD70dCoC2	0.786296027	Colorectum
WHYCoC7	MD70dCoC2	0.992913123	Colorectum	WHYCoC7	MD70dCoC2	0.882043717	Colorectum	WHYCoC7	MD70dCoC2	0.827003264	Colorectum
MD70dCoC1	MD70dCoC3	0.932781395	Colorectum	MD70dCoC1	MD70dCoC3	0.866482515	Colorectum	MD70dCoC1	MD70dCoC3	0.377213487	Colorectum
MD70dCoC2	MD70dCoC3	0.955587523	Colorectum	MD70dCoC2	MD70dCoC3	0.906472684	Colorectum	MD70dCoC2	MD70dCoC3	0.804601233	Colorectum
MD70dCoC4	MD70dCoC3	0.580344839	Colorectum	MD70dCoC4	MD70dCoC3	0.153624213	Colorectum	MD70dCoC4	MD70dCoC3	0.065241311	Colorectum
MD70dCoC5	MD70dCoC3	0.931422751	Colorectum	MD70dCoC5	MD70dCoC3	0.872109131	Colorectum	MD70dCoC5	MD70dCoC3	0.373707452	Colorectum
MD70dCoC7	MD70dCoC3	0.369196569	Colorectum	MD70dCoC7	MD70dCoC3	0.010680371	Colorectum	MD70dCoC7	MD70dCoC3	0.02913335	Colorectum
PD70dCoC1	MD70dCoC3	0.690476303	Colorectum	PD70dCoC1	MD70dCoC3	0.267282432	Colorectum	PD70dCoC1	MD70dCoC3	0.10044623	Colorectum
PD70dCoC2	MD70dCoC3	0.892283231	Colorectum	PD70dCoC2	MD70dCoC3	0.416857859	Colorectum	PD70dCoC2	MD70dCoC3	0.194280993	Colorectum
PD70dCoC3	MD70dCoC3	0.821020655	Colorectum	PD70dCoC3	MD70dCoC3	0.453343024	Colorectum	PD70dCoC3	MD70dCoC3	0.185939088	Colorectum
PD70dCoC4	MD70dCoC3	0.792196763	Colorectum	PD70dCoC4	MD70dCoC3	0.325715091	Colorectum	PD70dCoC4	MD70dCoC3	0.123068708	Colorectum
PD70dCoC5	MD70dCoC3	0.69362325	Colorectum	PD70dCoC5	MD70dCoC3	0.269642827	Colorectum	PD70dCoC5	MD70dCoC3	0.102346155	Colorectum
PD70dCoC6	MD70dCoC3	0.889418132	Colorectum	PD70dCoC6	MD70dCoC3	0.416096566	Colorectum	PD70dCoC6	MD70dCoC3	0.182072206	Colorectum
SDQCoC1	MD70dCoC3	0.953814745	Colorectum	SDQCoC1	MD70dCoC3	0.468384372	Colorectum	SDQCoC1	MD70dCoC3	0.161454033	Colorectum
SDQCoC3	MD70dCoC3	0.952268652	Colorectum	SDQCoC3	MD70dCoC3	0.473634481	Colorectum	SDQCoC3	MD70dCoC3	0.203195389	Colorectum
SDQCoC4	MD70dCoC3	0.974285553	Colorectum	SDQCoC4	MD70dCoC3	0.71814349	Colorectum	SDQCoC4	MD70dCoC3	0.273252422	Colorectum
SDQCoC5	MD70dCoC3	0.995736727	Colorectum	SDQCoC5	MD70dCoC3	0.942519458	Colorectum	SDQCoC5	MD70dCoC3	0.35696827	Colorectum
SDQCoC7	MD70dCoC3	0.930859464	Colorectum	SDQCoC7	MD70dCoC3	0.434225456	Colorectum	SDQCoC7	MD70dCoC3	0.155203195	Colorectum
SDQCoC8	MD70dCoC3	0.99308069	Colorectum	SDQCoC8	MD70dCoC3	0.903539169	Colorectum	SDQCoC8	MD70dCoC3	0.312218593	Colorectum
WHYCoC1	MD70dCoC3	0.962448888	Colorectum	WHYCoC1	MD70dCoC3	0.527422923	Colorectum	WHYCoC1	MD70dCoC3	0.181616593	Colorectum
WHYCoC2	MD70dCoC3	0.989867322	Colorectum	WHYCoC2	MD70dCoC3	0.926936823	Colorectum	WHYCoC2	MD70dCoC3	0.382662998	Colorectum
WHYCoC3	MD70dCoC3	0.928415583	Colorectum	WHYCoC3	MD70dCoC3	0.364445316	Colorectum	WHYCoC3	MD70dCoC3	0.130177705	Colorectum
WHYCoC5	MD70dCoC3	0.983909972	Colorectum	WHYCoC5	MD70dCoC3	0.674742966	Colorectum	WHYCoC5	MD70dCoC3	0.253840959	Colorectum
WHYCoC6	MD70dCoC3	0.966268139	Colorectum	WHYCoC6	MD70dCoC3	0.572571966	Colorectum	WHYCoC6	MD70dCoC3	0.173339587	Colorectum
WHYCoC7	MD70dCoC3	0.951471034	Colorectum	WHYCoC7	MD70dCoC3	0.571408604	Colorectum	WHYCoC7	MD70dCoC3	0.190831876	Colorectum
MD70dCoC1	MD70dCoC4	0.923294156	Colorectum	MD70dCoC1	MD70dCoC4	0.863459549	Colorectum	MD70dCoC1	MD70dCoC4	0.388516079	Colorectum
MD70dCoC2	MD70dCoC4	0.942237655	Colorectum	MD70dCoC2	MD70dCoC4	0.900783779	Colorectum	MD70dCoC2	MD70dCoC4	0.807542471	Colorectum
MD70dCoC3	MD70dCoC4	0.580344839	Colorectum	MD70dCoC3	MD70dCoC4	0.153624213	Colorectum	MD70dCoC3	MD70dCoC4	0.065241311	Colorectum
MD70dCoC5	MD70dCoC4	0.922103236	Colorectum	MD70dCoC5	MD70dCoC4	0.868945131	Colorectum	MD70dCoC5	MD70dCoC4	0.384707111	Colorectum
MD70dCoC7	MD70dCoC4	0.582367298	Colorectum	MD70dCoC7	MD70dCoC4	0.15808728	Colorectum	MD70dCoC7	MD70dCoC4	0.068056806	Colorectum
PD70dCoC1	MD70dCoC4	0.664978415	Colorectum	PD70dCoC1	MD70dCoC4	0.224513704	Colorectum	PD70dCoC1	MD70dCoC4	0.097349665	Colorectum
PD70dCoC2	MD70dCoC4	0.868091903	Colorectum	PD70dCoC2	MD70dCoC4	0.392802309	Colorectum	PD70dCoC2	MD70dCoC4	0.202181692	Colorectum
PD70dCoC3	MD70dCoC4	0.787947028	Colorectum	PD70dCoC3	MD70dCoC4	0.438966413	Colorectum	PD70dCoC3	MD70dCoC4	0.193340419	Colorectum
PD70dCoC4	MD70dCoC4	0.755334997	Colorectum	PD70dCoC4	MD70dCoC4	0.295622816	Colorectum	PD70dCoC4	MD70dCoC4	0.126991804	Colorectum
PD70dCoC5	MD70dCoC4	0.665919485	Colorectum	PD70dCoC5	MD70dCoC4	0.227621576	Colorectum	PD70dCoC5	MD70dCoC4	0.096615556	Colorectum
PD70dCoC6	MD70dCoC4	0.862364128	Colorectum	PD70dCoC6	MD70dCoC4	0.38530153	Colorectum	PD70dCoC6	MD70dCoC4	0.188796125	Colorectum
SDQCoC1	MD70dCoC4	0.966978383	Colorectum	SDQCoC1	MD70dCoC4	0.465608733	Colorectum	SDQCoC1	MD70dCoC4	0.173869573	Colorectum
SDQCoC3	MD70dCoC4	0.960749031	Colorectum	SDQCoC3	MD70dCoC4	0.482769068	Colorectum	SDQCoC3	MD70dCoC4	0.20639815	Colorectum
SDQCoC4	MD70dCoC4	0.976066775	Colorectum	SDQCoC4	MD70dCoC4	0.71564589	Colorectum	SDQCoC4	MD70dCoC4	0.274073122	Colorectum
SDQCoC5	MD70dCoC4	0.997517515	Colorectum	SDQCoC5	MD70dCoC4	0.943722647	Colorectum	SDQCoC5	MD70dCoC4	0.35489085	Colorectum
SDQCoC7	MD70dCoC4	0.955034284	Colorectum	SDQCoC7	MD70dCoC4	0.452888058	Colorectum	SDQCoC7	MD70dCoC4	0.163022314	Colorectum
SDQCoC8	MD70dCoC4	0.992587236	Colorectum	SDQCoC8	MD70dCoC4	0.902561638	Colorectum	SDQCoC8	MD70dCoC4	0.313474932	Colorectum
WHYCoC1	MD70dCoC4	0.972958344	Colorectum	WHYCoC1	MD70dCoC4	0.558960084	Colorectum	WHYCoC1	MD70dCoC4	0.177308544	Colorectum
WHYCoC2	MD70dCoC4	0.994175244	Colorectum	WHYCoC2	MD70dCoC4	0.926452853	Colorectum	WHYCoC2	MD70dCoC4	0.381669647	Colorectum
WHYCoC3	MD70dCoC4	0.952975823	Colorectum	WHYCoC3	MD70dCoC4	0.385779117	Colorectum	WHYCoC3	MD70dCoC4	0.143908182	Colorectum
WHYCoC5	MD70dCoC4	0.985476608	Colorectum	WHYCoC5	MD70dCoC4	0.702237782	Colorectum	WHYCoC5	MD70dCoC4	0.245937407	Colorectum
WHYCoC6	MD70dCoC4	0.976860374	Colorectum	WHYCoC6	MD70dCoC4	0.619531029	Colorectum	WHYCoC6	MD70dCoC4	0.183477086	Colorectum
WHYCoC7	MD70dCoC4	0.965913693	Colorectum	WHYCoC7	MD70dCoC4	0.588822775	Colorectum	WHYCoC7	MD70dCoC4	0.19544022	Colorectum
MD70dCoC1	MD70dCoC5	0.232313025	Colorectum	MD70dCoC1	MD70dCoC5	0.043177803	Colorectum	MD70dCoC1	MD70dCoC5	0.089245965	Colorectum
MD70dCoC2	MD70dCoC5	0.587197368	Colorectum	MD70dCoC2	MD70dCoC5	0.706959531	Colorectum	MD70dCoC2	MD70dCoC5	0.755274624	Colorectum
MD70dCoC3	MD70dCoC5	0.931422751	Colorectum	MD70dCoC3	MD70dCoC5	0.872109131	Colorectum	MD70dCoC3	MD70dCoC5	0.373707452	Colorectum
MD70dCoC4	MD70dCoC5	0.922103236	Colorectum	MD70dCoC4	MD70dCoC5	0.868945131	Colorectum	MD70dCoC4	MD70dCoC5	0.384707111	Colorectum
MD70dCoC7	MD70dCoC5	0.93057737	Colorectum	MD70dCoC7	MD70dCoC5	0.87203864	Colorectum	MD70dCoC7	MD70dCoC5	0.372960074	Colorectum
PD70dCoC1	MD70dCoC5	0.965855876	Colorectum	PD70dCoC1	MD70dCoC5	0.853735221	Colorectum	PD70dCoC1	MD70dCoC5	0.372766278	Colorectum
PD70dCoC2	MD70dCoC5	0.915009529	Colorectum	PD70dCoC2	MD70dCoC5	0.705744924	Colorectum	PD70dCoC2	MD70dCoC5	0.340458233	Colorectum
