sample1	sample2	genes Abundance	Group	sample1	sample2	genus Abundance	Group	sample1	sample2	Kos Abundance	Group
CeC124	WHYCeC3L	0.94021389	WW	CeC124	WHYCeC3L	0.367752913	WW	CeC124	WHYCeC3L	0.143221355	WW
CeC149	WHYCeC3L	0.84242147	WW	CeC149	WHYCeC3L	0.377398346	WW	CeC149	WHYCeC3L	0.103583496	WW
CeC186	WHYCeC3L	0.812411784	WW	CeC186	WHYCeC3L	0.250584005	WW	CeC186	WHYCeC3L	0.074332112	WW
CeC41	WHYCeC3L	0.869683365	WW	CeC41	WHYCeC3L	0.313461746	WW	CeC41	WHYCeC3L	0.10142293	WW
CeC42	WHYCeC3L	0.883677299	WW	CeC42	WHYCeC3L	0.360986301	WW	CeC42	WHYCeC3L	0.12273713	WW
CeC51	WHYCeC3L	0.827278256	WW	CeC51	WHYCeC3L	0.301609399	WW	CeC51	WHYCeC3L	0.095936286	WW
CeC61	WHYCeC3L	0.890205946	WW	CeC61	WHYCeC3L	0.354234302	WW	CeC61	WHYCeC3L	0.106944861	WW
CeC66	WHYCeC3L	0.835122819	WW	CeC66	WHYCeC3L	0.318872665	WW	CeC66	WHYCeC3L	0.090502757	WW
CeC69	WHYCeC3L	0.920457665	WW	CeC69	WHYCeC3L	0.396799124	WW	CeC69	WHYCeC3L	0.12738173	WW
CeC70	WHYCeC3L	0.937898516	WW	CeC70	WHYCeC3L	0.340076707	WW	CeC70	WHYCeC3L	0.124809721	WW
CeC139	WHYCeC3L	0.858079428	WW	CeC139	WHYCeC3L	0.374368557	WW	CeC139	WHYCeC3L	0.110186168	WW
CeC161	WHYCeC3L	0.883245797	WW	CeC161	WHYCeC3L	0.394982883	WW	CeC161	WHYCeC3L	0.128226915	WW
CeC1	WHYCeC3L	0.901585162	WW	CeC1	WHYCeC3L	0.393580076	WW	CeC1	WHYCeC3L	0.123806653	WW
CeC200	WHYCeC3L	0.869180635	WW	CeC200	WHYCeC3L	0.321918162	WW	CeC200	WHYCeC3L	0.098000848	WW
CeC35	WHYCeC3L	0.876548835	WW	CeC35	WHYCeC3L	0.316170424	WW	CeC35	WHYCeC3L	0.095434791	WW
CeC164	WHYCeC3L	0.883706143	WW	CeC164	WHYCeC3L	0.357492384	WW	CeC164	WHYCeC3L	0.109831076	WW
WHYCeC1R	WHYCeC4L	0.700316704	WW	WHYCeC1R	WHYCeC4L	0.356952165	WW	WHYCeC1R	WHYCeC4L	0.135432742	WW
WHYCeC2R	WHYCeC4L	0.433786613	WW	WHYCeC2R	WHYCeC4L	0.220440211	WW	WHYCeC2R	WHYCeC4L	0.099086595	WW
WHYCeC3R	WHYCeC4L	0.562189448	WW	WHYCeC3R	WHYCeC4L	0.301938279	WW	WHYCeC3R	WHYCeC4L	0.117981629	WW
WHYCeC4R	WHYCeC4L	0.441170417	WW	WHYCeC4R	WHYCeC4L	0.335276414	WW	WHYCeC4R	WHYCeC4L	0.161254473	WW
WHYCeC5R	WHYCeC4L	0.496171414	WW	WHYCeC5R	WHYCeC4L	0.201631553	WW	WHYCeC5R	WHYCeC4L	0.087906168	WW
WHYCeC6R	WHYCeC4L	0.411461407	WW	WHYCeC6R	WHYCeC4L	0.15234547	WW	WHYCeC6R	WHYCeC4L	0.078604031	WW
WHYCeC7R	WHYCeC4L	0.528266669	WW	WHYCeC7R	WHYCeC4L	0.293047308	WW	WHYCeC7R	WHYCeC4L	0.122917533	WW
WHYCeC6L	WHYCeC4L	0.371753874	WW	WHYCeC6L	WHYCeC4L	0.126991548	WW	WHYCeC6L	WHYCeC4L	0.046394603	WW
WHYCeC8	WHYCeC4L	0.873189341	WW	WHYCeC8	WHYCeC4L	0.36729164	WW	WHYCeC8	WHYCeC4L	0.190438616	WW
WFHCeC1L	WHYCeC4L	0.554615163	WW	WFHCeC1L	WHYCeC4L	0.289383891	WW	WFHCeC1L	WHYCeC4L	0.115503539	WW
WFHCeC2L	WHYCeC4L	0.815141391	WW	WFHCeC2L	WHYCeC4L	0.438410101	WW	WFHCeC2L	WHYCeC4L	0.155730259	WW
WFHCeC3L	WHYCeC4L	0.725760099	WW	WFHCeC3L	WHYCeC4L	0.396059065	WW	WFHCeC3L	WHYCeC4L	0.148662656	WW
WFHCeC4L	WHYCeC4L	0.545988757	WW	WFHCeC4L	WHYCeC4L	0.270186408	WW	WFHCeC4L	WHYCeC4L	0.111000479	WW
WFHCeC6L	WHYCeC4L	0.632826031	WW	WFHCeC6L	WHYCeC4L	0.336876045	WW	WFHCeC6L	WHYCeC4L	0.128556865	WW
WFHCeC11L	WHYCeC4L	0.599761631	WW	WFHCeC11L	WHYCeC4L	0.298464998	WW	WFHCeC11L	WHYCeC4L	0.118410429	WW
WFHCeC12L	WHYCeC4L	0.605335276	WW	WFHCeC12L	WHYCeC4L	0.298780327	WW	WFHCeC12L	WHYCeC4L	0.117364908	WW
WFHCeC13L	WHYCeC4L	0.643481103	WW	WFHCeC13L	WHYCeC4L	0.318262117	WW	WFHCeC13L	WHYCeC4L	0.124181666	WW
WFHCeC14L	WHYCeC4L	0.831699384	WW	WFHCeC14L	WHYCeC4L	0.4171236	WW	WFHCeC14L	WHYCeC4L	0.146483207	WW
WFHCeC16L	WHYCeC4L	0.86080351	WW	WFHCeC16L	WHYCeC4L	0.48236502	WW	WFHCeC16L	WHYCeC4L	0.174178889	WW
WFHCeC21L	WHYCeC4L	0.691335324	WW	WFHCeC21L	WHYCeC4L	0.337969055	WW	WFHCeC21L	WHYCeC4L	0.130645025	WW
WFHCeC22L	WHYCeC4L	0.791354516	WW	WFHCeC22L	WHYCeC4L	0.398408882	WW	WFHCeC22L	WHYCeC4L	0.148919322	WW
WFHCeC23L	WHYCeC4L	0.679352132	WW	WFHCeC23L	WHYCeC4L	0.342387357	WW	WFHCeC23L	WHYCeC4L	0.133489059	WW
WFHCeC24L	WHYCeC4L	0.901527788	WW	WFHCeC24L	WHYCeC4L	0.481823107	WW	WFHCeC24L	WHYCeC4L	0.167772557	WW
WFHCeC25L	WHYCeC4L	0.782030374	WW	WFHCeC25L	WHYCeC4L	0.359865623	WW	WFHCeC25L	WHYCeC4L	0.131780596	WW
GZCeC-10	WHYCeC4L	0.75572219	WW	GZCeC-10	WHYCeC4L	0.292262023	WW	GZCeC-10	WHYCeC4L	0.102952483	WW
GZCeC-24	WHYCeC4L	0.965105016	WW	GZCeC-24	WHYCeC4L	0.777187051	WW	GZCeC-24	WHYCeC4L	0.633875232	WW
GZCeC-25	WHYCeC4L	0.963402823	WW	GZCeC-25	WHYCeC4L	0.842092951	WW	GZCeC-25	WHYCeC4L	0.378258872	WW
GZCeC-26	WHYCeC4L	0.714542246	WW	GZCeC-26	WHYCeC4L	0.237722024	WW	GZCeC-26	WHYCeC4L	0.096335996	WW
GZCeC-27	WHYCeC4L	0.96269622	WW	GZCeC-27	WHYCeC4L	0.805755703	WW	GZCeC-27	WHYCeC4L	0.638754165	WW
GZCeC-28	WHYCeC4L	0.828524283	WW	GZCeC-28	WHYCeC4L	0.519851243	WW	GZCeC-28	WHYCeC4L	0.247878672	WW
GZCeC-29	WHYCeC4L	0.986158827	WW	GZCeC-29	WHYCeC4L	0.925908023	WW	GZCeC-29	WHYCeC4L	0.796413996	WW
GZCeC-30	WHYCeC4L	0.801969411	WW	GZCeC-30	WHYCeC4L	0.364093891	WW	GZCeC-30	WHYCeC4L	0.159065946	WW
GZCeC-6	WHYCeC4L	0.774636473	WW	GZCeC-6	WHYCeC4L	0.251032786	WW	GZCeC-6	WHYCeC4L	0.146006863	WW
GZCeC-7	WHYCeC4L	0.858201288	WW	GZCeC-7	WHYCeC4L	0.460386809	WW	GZCeC-7	WHYCeC4L	0.367766671	WW
GZCeC-8	WHYCeC4L	0.921349826	WW	GZCeC-8	WHYCeC4L	0.642276542	WW	GZCeC-8	WHYCeC4L	0.246041705	WW
GZCeC-9	WHYCeC4L	0.916093452	WW	GZCeC-9	WHYCeC4L	0.734602179	WW	GZCeC-9	WHYCeC4L	0.323951678	WW
SSCeC-1	WHYCeC4L	0.744942136	WW	SSCeC-1	WHYCeC4L	0.381383863	WW	SSCeC-1	WHYCeC4L	0.132590841	WW
SSCeC-10	WHYCeC4L	0.84454854	WW	SSCeC-10	WHYCeC4L	0.475569776	WW	SSCeC-10	WHYCeC4L	0.155401444	WW
SSCeC-2	WHYCeC4L	0.773833526	WW	SSCeC-2	WHYCeC4L	0.411662094	WW	SSCeC-2	WHYCeC4L	0.136057485	WW
SSCeC-3	WHYCeC4L	0.612294561	WW	SSCeC-3	WHYCeC4L	0.254815067	WW	SSCeC-3	WHYCeC4L	0.102497196	WW
SSCeC-4	WHYCeC4L	0.629027064	WW	SSCeC-4	WHYCeC4L	0.291999546	WW	SSCeC-4	WHYCeC4L	0.103670538	WW
SSCeC-5	WHYCeC4L	0.769391296	WW	SSCeC-5	WHYCeC4L	0.406010656	WW	SSCeC-5	WHYCeC4L	0.148444123	WW
SSCeC-6	WHYCeC4L	0.814878409	WW	SSCeC-6	WHYCeC4L	0.451231611	WW	SSCeC-6	WHYCeC4L	0.191100131	WW
SSCeC-7	WHYCeC4L	0.83943527	WW	SSCeC-7	WHYCeC4L	0.528665355	WW	SSCeC-7	WHYCeC4L	0.187270869	WW
SSCeC-8	WHYCeC4L	0.679544868	WW	SSCeC-8	WHYCeC4L	0.324635284	WW	SSCeC-8	WHYCeC4L	0.125883698	WW
SSCeC-9	WHYCeC4L	0.899304756	WW	SSCeC-9	WHYCeC4L	0.604546031	WW	SSCeC-9	WHYCeC4L	0.212312203	WW
SDQCeC1R	WHYCeC4L	0.707473415	WW	SDQCeC1R	WHYCeC4L	0.371424716	WW	SDQCeC1R	WHYCeC4L	0.141075855	WW
SDQCeC4R	WHYCeC4L	0.736130654	WW	SDQCeC4R	WHYCeC4L	0.384798513	WW	SDQCeC4R	WHYCeC4L	0.135767985	WW
SDQCeC5L	WHYCeC4L	0.802614871	WW	SDQCeC5L	WHYCeC4L	0.592873411	WW	SDQCeC5L	WHYCeC4L	0.261304894	WW
SDQCeC7R	WHYCeC4L	0.907681567	WW	SDQCeC7R	WHYCeC4L	0.731091154	WW	SDQCeC7R	WHYCeC4L	0.313475002	WW
SDQCeC8R	WHYCeC4L	0.617419568	WW	SDQCeC8R	WHYCeC4L	0.303235656	WW	SDQCeC8R	WHYCeC4L	0.12069831	WW
SDQCeC9R	WHYCeC4L	0.674805205	WW	SDQCeC9R	WHYCeC4L	0.331382059	WW	SDQCeC9R	WHYCeC4L	0.11251653	WW
SDQCeC10L	WHYCeC4L	0.606160145	WW	SDQCeC10L	WHYCeC4L	0.326084141	WW	SDQCeC10L	WHYCeC4L	0.130760953	WW
SDQCeC11L	WHYCeC4L	0.80769571	WW	SDQCeC11L	WHYCeC4L	0.461195575	WW	SDQCeC11L	WHYCeC4L	0.187468294	WW
FJCeC1	WHYCeC4L	0.856084769	WW	FJCeC1	WHYCeC4L	0.454827112	WW	FJCeC1	WHYCeC4L	0.159627536	WW
FJCeC2	WHYCeC4L	0.786415217	WW	FJCeC2	WHYCeC4L	0.334411565	WW	FJCeC2	WHYCeC4L	0.12784751	WW
FJCeC3	WHYCeC4L	0.849927847	WW	FJCeC3	WHYCeC4L	0.395318624	WW	FJCeC3	WHYCeC4L	0.139154225	WW
FJCeC4	WHYCeC4L	0.651879645	WW	FJCeC4	WHYCeC4L	0.308885134	WW	FJCeC4	WHYCeC4L	0.120940848	WW
FJCeC5	WHYCeC4L	0.777332544	WW	FJCeC5	WHYCeC4L	0.477000311	WW	FJCeC5	WHYCeC4L	0.180338099	WW
FJCeC6	WHYCeC4L	0.773325477	WW	FJCeC6	WHYCeC4L	0.395056055	WW	FJCeC6	WHYCeC4L	0.151439655	WW
HEBCeC-10	WHYCeC4L	0.880145068	WW	HEBCeC-10	WHYCeC4L	0.61864709	WW	HEBCeC-10	WHYCeC4L	0.363559877	WW
HEBCeC-15	WHYCeC4L	0.685989278	WW	HEBCeC-15	WHYCeC4L	0.425462437	WW	HEBCeC-15	WHYCeC4L	0.18514588	WW
HEBCeC-17	WHYCeC4L	0.731060871	WW	HEBCeC-17	WHYCeC4L	0.317829	WW	HEBCeC-17	WHYCeC4L	0.120771378	WW
HEBCeC-18	WHYCeC4L	0.814702878	WW	HEBCeC-18	WHYCeC4L	0.379943823	WW	HEBCeC-18	WHYCeC4L	0.149311779	WW
HEBCeC-21	WHYCeC4L	0.723167228	WW	HEBCeC-21	WHYCeC4L	0.192964298	WW	HEBCeC-21	WHYCeC4L	0.11259496	WW
HEBCeC-22	WHYCeC4L	0.712899027	WW	HEBCeC-22	WHYCeC4L	0.333828682	WW	HEBCeC-22	WHYCeC4L	0.145142781	WW
HEBCeC-25	WHYCeC4L	0.767876345	WW	HEBCeC-25	WHYCeC4L	0.301343502	WW	HEBCeC-25	WHYCeC4L	0.116749579	WW
HEBCeC-30	WHYCeC4L	0.648842557	WW	HEBCeC-30	WHYCeC4L	0.240043273	WW	HEBCeC-30	WHYCeC4L	0.090669752	WW
HEBCeC-4	WHYCeC4L	0.86522436	WW	HEBCeC-4	WHYCeC4L	0.620703181	WW	HEBCeC-4	WHYCeC4L	0.307304566	WW
HEBCeC-5	WHYCeC4L	0.8494396	WW	HEBCeC-5	WHYCeC4L	0.568982702	WW	HEBCeC-5	WHYCeC4L	0.281523267	WW
HEBCeC-7	WHYCeC4L	0.860459464	WW	HEBCeC-7	WHYCeC4L	0.591110647	WW	HEBCeC-7	WHYCeC4L	0.233690429	WW
HEBCeC-8	WHYCeC4L	0.859766926	WW	HEBCeC-8	WHYCeC4L	0.622790341	WW	HEBCeC-8	WHYCeC4L	0.340429433	WW
SDQCeC1L	WHYCeC4L	0.750783867	WW	SDQCeC1L	WHYCeC4L	0.449072146	WW	SDQCeC1L	WHYCeC4L	0.174761679	WW
SDQCeC2L	WHYCeC4L	0.568484391	WW	SDQCeC2L	WHYCeC4L	0.342398929	WW	SDQCeC2L	WHYCeC4L	0.130079007	WW
SDQCeC3L	WHYCeC4L	0.712513531	WW	SDQCeC3L	WHYCeC4L	0.416873851	WW	SDQCeC3L	WHYCeC4L	0.149159458	WW
SDQCeC4L	WHYCeC4L	0.760224772	WW	SDQCeC4L	WHYCeC4L	0.424195389	WW	SDQCeC4L	WHYCeC4L	0.158413647	WW
SDQCeC8L	WHYCeC4L	0.593769006	WW	SDQCeC8L	WHYCeC4L	0.363504645	WW	SDQCeC8L	WHYCeC4L	0.144095318	WW
SDQCeC9L	WHYCeC4L	0.613416003	WW	SDQCeC9L	WHYCeC4L	0.379820531	WW	SDQCeC9L	WHYCeC4L	0.141628495	WW
CeC105	WHYCeC4L	0.914771408	WW	CeC105	WHYCeC4L	0.60123575	WW	CeC105	WHYCeC4L	0.229911862	WW
CeC166	WHYCeC4L	0.877078477	WW	CeC166	WHYCeC4L	0.484279924	WW	CeC166	WHYCeC4L	0.177425894	WW
CeC192	WHYCeC4L	0.780394231	WW	CeC192	WHYCeC4L	0.396873585	WW	CeC192	WHYCeC4L	0.157482541	WW
CeC198	WHYCeC4L	0.763799625	WW	CeC198	WHYCeC4L	0.404252279	WW	CeC198	WHYCeC4L	0.157779233	WW
CeC28	WHYCeC4L	0.888968691	WW	CeC28	WHYCeC4L	0.496792099	WW	CeC28	WHYCeC4L	0.171869555	WW
CeC38	WHYCeC4L	0.909031601	WW	CeC38	WHYCeC4L	0.55847991	WW	CeC38	WHYCeC4L	0.220262512	WW
CeC6	WHYCeC4L	0.868638046	WW	CeC6	WHYCeC4L	0.514721235	WW	CeC6	WHYCeC4L	0.178426336	WW
CeC67	WHYCeC4L	0.898742992	WW	CeC67	WHYCeC4L	0.52875116	WW	CeC67	WHYCeC4L	0.183917825	WW
CeC68	WHYCeC4L	0.91535952	WW	CeC68	WHYCeC4L	0.561070541	WW	CeC68	WHYCeC4L	0.191462626	WW
CeC89	WHYCeC4L	0.863487633	WW	CeC89	WHYCeC4L	0.539328638	WW	CeC89	WHYCeC4L	0.199789778	WW
WHYCeC1L	WHYCeC4L	0.499880955	WW	WHYCeC1L	WHYCeC4L	0.131096202	WW	WHYCeC1L	WHYCeC4L	0.045858297	WW
WHYCeC2L	WHYCeC4L	0.396401429	WW	WHYCeC2L	WHYCeC4L	0.156518062	WW	WHYCeC2L	WHYCeC4L	0.055038001	WW
WHYCeC3L	WHYCeC4L	0.578906105	WW	WHYCeC3L	WHYCeC4L	0.321140097	WW	WHYCeC3L	WHYCeC4L	0.126503268	WW
WHYCeC5L	WHYCeC4L	0.46410823	WW	WHYCeC5L	WHYCeC4L	0.137768508	WW	WHYCeC5L	WHYCeC4L	0.052720297	WW
WHYCeC7L	WHYCeC4L	0.447922869	WW	WHYCeC7L	WHYCeC4L	0.137031032	WW	WHYCeC7L	WHYCeC4L	0.055669731	WW
CeC108	WHYCeC4L	0.92180381	WW	CeC108	WHYCeC4L	0.615450022	WW	CeC108	WHYCeC4L	0.223434217	WW
CeC112	WHYCeC4L	0.883503622	WW	CeC112	WHYCeC4L	0.495381211	WW	CeC112	WHYCeC4L	0.193078819	WW
CeC113	WHYCeC4L	0.893947988	WW	CeC113	WHYCeC4L	0.481585136	WW	CeC113	WHYCeC4L	0.179550338	WW
CeC123	WHYCeC4L	0.918411523	WW	CeC123	WHYCeC4L	0.557617122	WW	CeC123	WHYCeC4L	0.218391186	WW
CeC124	WHYCeC4L	0.940813446	WW	CeC124	WHYCeC4L	0.47788925	WW	CeC124	WHYCeC4L	0.17970417	WW
CeC149	WHYCeC4L	0.880505713	WW	CeC149	WHYCeC4L	0.548482898	WW	CeC149	WHYCeC4L	0.188245271	WW
CeC186	WHYCeC4L	0.84051643	WW	CeC186	WHYCeC4L	0.428072848	WW	CeC186	WHYCeC4L	0.151960205	WW
CeC41	WHYCeC4L	0.886873657	WW	CeC41	WHYCeC4L	0.485093078	WW	CeC41	WHYCeC4L	0.184142783	WW
CeC42	WHYCeC4L	0.903312154	WW	CeC42	WHYCeC4L	0.537041701	WW	CeC42	WHYCeC4L	0.204690566	WW
CeC51	WHYCeC4L	0.860060549	WW	CeC51	WHYCeC4L	0.489392894	WW	CeC51	WHYCeC4L	0.17746003	WW
CeC61	WHYCeC4L	0.911845081	WW	CeC61	WHYCeC4L	0.539998342	WW	CeC61	WHYCeC4L	0.189514903	WW
CeC66	WHYCeC4L	0.777834112	WW	CeC66	WHYCeC4L	0.36497759	WW	CeC66	WHYCeC4L	0.13093687	WW
CeC69	WHYCeC4L	0.938481314	WW	CeC69	WHYCeC4L	0.583468312	WW	CeC69	WHYCeC4L	0.214361371	WW
CeC70	WHYCeC4L	0.946564179	WW	CeC70	WHYCeC4L	0.534848797	WW	CeC70	WHYCeC4L	0.20781432	WW
CeC139	WHYCeC4L	0.878714184	WW	CeC139	WHYCeC4L	0.537009398	WW	CeC139	WHYCeC4L	0.199735621	WW
CeC161	WHYCeC4L	0.91409421	WW	CeC161	WHYCeC4L	0.578030465	WW	CeC161	WHYCeC4L	0.20098019	WW
CeC1	WHYCeC4L	0.927884197	WW	CeC1	WHYCeC4L	0.578262541	WW	CeC1	WHYCeC4L	0.207167825	WW
CeC200	WHYCeC4L	0.903241846	WW	CeC200	WHYCeC4L	0.500806253	WW	CeC200	WHYCeC4L	0.180488585	WW
CeC35	WHYCeC4L	0.907993876	WW	CeC35	WHYCeC4L	0.501020961	WW	CeC35	WHYCeC4L	0.176310757	WW
CeC164	WHYCeC4L	0.918917897	WW	CeC164	WHYCeC4L	0.545135108	WW	CeC164	WHYCeC4L	0.188195481	WW
WHYCeC1R	WHYCeC5L	0.691297815	WW	WHYCeC1R	WHYCeC5L	0.396204101	WW	WHYCeC1R	WHYCeC5L	0.12647953	WW
WHYCeC2R	WHYCeC5L	0.502964794	WW	WHYCeC2R	WHYCeC5L	0.206431019	WW	WHYCeC2R	WHYCeC5L	0.091167083	WW
WHYCeC3R	WHYCeC5L	0.568739224	WW	WHYCeC3R	WHYCeC5L	0.308110522	WW	WHYCeC3R	WHYCeC5L	0.101911675	WW
WHYCeC4R	WHYCeC5L	0.544188868	WW	WHYCeC4R	WHYCeC5L	0.31942093	WW	WHYCeC4R	WHYCeC5L	0.151933904	WW
WHYCeC5R	WHYCeC5L	0.31531219	WW	WHYCeC5R	WHYCeC5L	0.152000331	WW	WHYCeC5R	WHYCeC5L	0.066969866	WW
WHYCeC6R	WHYCeC5L	0.459695375	WW	WHYCeC6R	WHYCeC5L	0.15312914	WW	WHYCeC6R	WHYCeC5L	0.076652556	WW
WHYCeC7R	WHYCeC5L	0.549526029	WW	WHYCeC7R	WHYCeC5L	0.258685866	WW	WHYCeC7R	WHYCeC5L	0.106016544	WW
WHYCeC6L	WHYCeC5L	0.465699239	WW	WHYCeC6L	WHYCeC5L	0.129329208	WW	WHYCeC6L	WHYCeC5L	0.047192221	WW
WHYCeC8	WHYCeC5L	0.876830311	WW	WHYCeC8	WHYCeC5L	0.363795494	WW	WHYCeC8	WHYCeC5L	0.187134906	WW
WFHCeC1L	WHYCeC5L	0.59709405	WW	WFHCeC1L	WHYCeC5L	0.316351221	WW	WFHCeC1L	WHYCeC5L	0.108017342	WW
WFHCeC2L	WHYCeC5L	0.814199569	WW	WFHCeC2L	WHYCeC5L	0.448429936	WW	WFHCeC2L	WHYCeC5L	0.146830977	WW
WFHCeC3L	WHYCeC5L	0.727569348	WW	WFHCeC3L	WHYCeC5L	0.407203787	WW	WFHCeC3L	WHYCeC5L	0.13754242	WW
WFHCeC4L	WHYCeC5L	0.592035991	WW	WFHCeC4L	WHYCeC5L	0.282476339	WW	WFHCeC4L	WHYCeC5L	0.10537645	WW
WFHCeC6L	WHYCeC5L	0.677173155	WW	WFHCeC6L	WHYCeC5L	0.352122046	WW	WFHCeC6L	WHYCeC5L	0.120573531	WW
WFHCeC11L	WHYCeC5L	0.617721246	WW	WFHCeC11L	WHYCeC5L	0.327702942	WW	WFHCeC11L	WHYCeC5L	0.11235378	WW
WFHCeC12L	WHYCeC5L	0.615299507	WW	WFHCeC12L	WHYCeC5L	0.306593661	WW	WFHCeC12L	WHYCeC5L	0.105358059	WW
WFHCeC13L	WHYCeC5L	0.661100488	WW	WFHCeC13L	WHYCeC5L	0.33414009	WW	WFHCeC13L	WHYCeC5L	0.116716996	WW
WFHCeC14L	WHYCeC5L	0.836730665	WW	WFHCeC14L	WHYCeC5L	0.440913005	WW	WFHCeC14L	WHYCeC5L	0.14086305	WW
WFHCeC16L	WHYCeC5L	0.847854531	WW	WFHCeC16L	WHYCeC5L	0.480956796	WW	WFHCeC16L	WHYCeC5L	0.15642297	WW
WFHCeC21L	WHYCeC5L	0.710763299	WW	WFHCeC21L	WHYCeC5L	0.347232669	WW	WFHCeC21L	WHYCeC5L	0.121842487	WW
WFHCeC22L	WHYCeC5L	0.789315968	WW	WFHCeC22L	WHYCeC5L	0.414710532	WW	WFHCeC22L	WHYCeC5L	0.140417414	WW
WFHCeC23L	WHYCeC5L	0.634650165	WW	WFHCeC23L	WHYCeC5L	0.324975472	WW	WFHCeC23L	WHYCeC5L	0.111368313	WW
WFHCeC24L	WHYCeC5L	0.907206781	WW	WFHCeC24L	WHYCeC5L	0.502661234	WW	WFHCeC24L	WHYCeC5L	0.159694324	WW
WFHCeC25L	WHYCeC5L	0.800736093	WW	WFHCeC25L	WHYCeC5L	0.39063309	WW	WFHCeC25L	WHYCeC5L	0.125677413	WW
GZCeC-10	WHYCeC5L	0.762774776	WW	GZCeC-10	WHYCeC5L	0.325977024	WW	GZCeC-10	WHYCeC5L	0.108589378	WW
GZCeC-24	WHYCeC5L	0.964463591	WW	GZCeC-24	WHYCeC5L	0.776781742	WW	GZCeC-24	WHYCeC5L	0.640627454	WW
GZCeC-25	WHYCeC5L	0.959437616	WW	GZCeC-25	WHYCeC5L	0.83971348	WW	GZCeC-25	WHYCeC5L	0.371959466	WW
GZCeC-26	WHYCeC5L	0.710529897	WW	GZCeC-26	WHYCeC5L	0.270896231	WW	GZCeC-26	WHYCeC5L	0.108857044	WW
GZCeC-27	WHYCeC5L	0.959763643	WW	GZCeC-27	WHYCeC5L	0.809844862	WW	GZCeC-27	WHYCeC5L	0.642692791	WW
GZCeC-28	WHYCeC5L	0.798961778	WW	GZCeC-28	WHYCeC5L	0.507174338	WW	GZCeC-28	WHYCeC5L	0.239905104	WW
GZCeC-29	WHYCeC5L	0.984359313	WW	GZCeC-29	WHYCeC5L	0.923263625	WW	GZCeC-29	WHYCeC5L	0.799403745	WW
GZCeC-30	WHYCeC5L	0.781407501	WW	GZCeC-30	WHYCeC5L	0.356687893	WW	GZCeC-30	WHYCeC5L	0.149495418	WW
GZCeC-6	WHYCeC5L	0.804577832	WW	GZCeC-6	WHYCeC5L	0.281578363	WW	GZCeC-6	WHYCeC5L	0.159823101	WW
GZCeC-7	WHYCeC5L	0.84904881	WW	GZCeC-7	WHYCeC5L	0.486185072	WW	GZCeC-7	WHYCeC5L	0.377925231	WW
GZCeC-8	WHYCeC5L	0.936872043	WW	GZCeC-8	WHYCeC5L	0.653140914	WW	GZCeC-8	WHYCeC5L	0.240814656	WW
GZCeC-9	WHYCeC5L	0.921568259	WW	GZCeC-9	WHYCeC5L	0.733686292	WW	GZCeC-9	WHYCeC5L	0.315713415	WW
SSCeC-1	WHYCeC5L	0.772938829	WW	SSCeC-1	WHYCeC5L	0.391944552	WW	SSCeC-1	WHYCeC5L	0.127973043	WW
SSCeC-10	WHYCeC5L	0.852542631	WW	SSCeC-10	WHYCeC5L	0.502175687	WW	SSCeC-10	WHYCeC5L	0.154302789	WW
SSCeC-2	WHYCeC5L	0.804421372	WW	SSCeC-2	WHYCeC5L	0.433065728	WW	SSCeC-2	WHYCeC5L	0.134342008	WW
SSCeC-3	WHYCeC5L	0.654305614	WW	SSCeC-3	WHYCeC5L	0.267347154	WW	SSCeC-3	WHYCeC5L	0.09791959	WW
SSCeC-4	WHYCeC5L	0.667025753	WW	SSCeC-4	WHYCeC5L	0.306361586	WW	SSCeC-4	WHYCeC5L	0.095830563	WW
SSCeC-5	WHYCeC5L	0.782415275	WW	SSCeC-5	WHYCeC5L	0.401490925	WW	SSCeC-5	WHYCeC5L	0.141157724	WW
SSCeC-6	WHYCeC5L	0.815848805	WW	SSCeC-6	WHYCeC5L	0.425474052	WW	SSCeC-6	WHYCeC5L	0.180853414	WW
SSCeC-7	WHYCeC5L	0.855994821	WW	SSCeC-7	WHYCeC5L	0.54118637	WW	SSCeC-7	WHYCeC5L	0.182731605	WW
SSCeC-8	WHYCeC5L	0.693818506	WW	SSCeC-8	WHYCeC5L	0.305130632	WW	SSCeC-8	WHYCeC5L	0.115713745	WW
SSCeC-9	WHYCeC5L	0.899459076	WW	SSCeC-9	WHYCeC5L	0.614894967	WW	SSCeC-9	WHYCeC5L	0.208031929	WW
SDQCeC1R	WHYCeC5L	0.738371306	WW	SDQCeC1R	WHYCeC5L	0.389620874	WW	SDQCeC1R	WHYCeC5L	0.137504322	WW
SDQCeC4R	WHYCeC5L	0.75640215	WW	SDQCeC4R	WHYCeC5L	0.390480193	WW	SDQCeC4R	WHYCeC5L	0.129316385	WW
SDQCeC5L	WHYCeC5L	0.794918196	WW	SDQCeC5L	WHYCeC5L	0.566756834	WW	SDQCeC5L	WHYCeC5L	0.234609901	WW
SDQCeC7R	WHYCeC5L	0.885705409	WW	SDQCeC7R	WHYCeC5L	0.703981007	WW	SDQCeC7R	WHYCeC5L	0.286210323	WW
SDQCeC8R	WHYCeC5L	0.642613742	WW	SDQCeC8R	WHYCeC5L	0.272952698	WW	SDQCeC8R	WHYCeC5L	0.101388895	WW
SDQCeC9R	WHYCeC5L	0.67558011	WW	SDQCeC9R	WHYCeC5L	0.321490595	WW	SDQCeC9R	WHYCeC5L	0.103364997	WW
