sample1	sample2	Gene Abundance	Group	sample1	sample2	Genus Abundance	Group	sample1	sample2	Kos Abundance	Group
PD3d_CeC_3	PD3d_CeC_4	0.508649536	D03	PD3d_CeC_3	PD3d_CeC_4	0.358784011	D03	PD3d_CeC_3	PD3d_CeC_4	0.499367686	D03
PD3d_CeC_5	PD3d_CeC_4	0.399573447	D03	PD3d_CeC_5	PD3d_CeC_4	0.126583362	D03	PD3d_CeC_5	PD3d_CeC_4	0.533443896	D03
PD3d_CeC_6	PD3d_CeC_4	0.422454965	D03	PD3d_CeC_6	PD3d_CeC_4	0.226066426	D03	PD3d_CeC_6	PD3d_CeC_4	0.515875848	D03
PD3d_CeC_7	PD3d_CeC_4	0.812690732	D03	PD3d_CeC_7	PD3d_CeC_4	0.677179623	D03	PD3d_CeC_7	PD3d_CeC_4	0.590306404	D03
PD3d_CeC_8	PD3d_CeC_4	0.525098106	D03	PD3d_CeC_8	PD3d_CeC_4	0.359545584	D03	PD3d_CeC_8	PD3d_CeC_4	0.488704179	D03
PD3d_CeC_1	PD3d_CeC_5	0.581616049	D03	PD3d_CeC_1	PD3d_CeC_5	0.426572208	D03	PD3d_CeC_1	PD3d_CeC_5	0.538454706	D03
PD3d_CeC_2	PD3d_CeC_5	0.901981936	D03	PD3d_CeC_2	PD3d_CeC_5	0.752123041	D03	PD3d_CeC_2	PD3d_CeC_5	0.653597803	D03
PD3d_CeC_3	PD3d_CeC_5	0.523857933	D03	PD3d_CeC_3	PD3d_CeC_5	0.395870692	D03	PD3d_CeC_3	PD3d_CeC_5	0.526730418	D03
PD3d_CeC_4	PD3d_CeC_5	0.399573447	D03	PD3d_CeC_4	PD3d_CeC_5	0.126583362	D03	PD3d_CeC_4	PD3d_CeC_5	0.533443896	D03
PD3d_CeC_6	PD3d_CeC_5	0.425902858	D03	PD3d_CeC_6	PD3d_CeC_5	0.213341173	D03	PD3d_CeC_6	PD3d_CeC_5	0.542620464	D03
PD3d_CeC_7	PD3d_CeC_5	0.835571324	D03	PD3d_CeC_7	PD3d_CeC_5	0.708407202	D03	PD3d_CeC_7	PD3d_CeC_5	0.628529324	D03
PD3d_CeC_8	PD3d_CeC_5	0.540359848	D03	PD3d_CeC_8	PD3d_CeC_5	0.395203136	D03	PD3d_CeC_8	PD3d_CeC_5	0.50821209	D03
PD3d_CeC_1	PD3d_CeC_6	0.547003656	D03	PD3d_CeC_1	PD3d_CeC_6	0.436289787	D03	PD3d_CeC_1	PD3d_CeC_6	0.535957523	D03
PD3d_CeC_2	PD3d_CeC_6	0.888395857	D03	PD3d_CeC_2	PD3d_CeC_6	0.745795052	D03	PD3d_CeC_2	PD3d_CeC_6	0.668436959	D03
PD3d_CeC_3	PD3d_CeC_6	0.482320071	D03	PD3d_CeC_3	PD3d_CeC_6	0.368854504	D03	PD3d_CeC_3	PD3d_CeC_6	0.530157916	D03
PD3d_CeC_4	PD3d_CeC_6	0.422454965	D03	PD3d_CeC_4	PD3d_CeC_6	0.226066426	D03	PD3d_CeC_4	PD3d_CeC_6	0.515875848	D03
PD3d_CeC_5	PD3d_CeC_6	0.425902858	D03	PD3d_CeC_5	PD3d_CeC_6	0.213341173	D03	PD3d_CeC_5	PD3d_CeC_6	0.542620464	D03
PD3d_CeC_7	PD3d_CeC_6	0.81762402	D03	PD3d_CeC_7	PD3d_CeC_6	0.700430377	D03	PD3d_CeC_7	PD3d_CeC_6	0.645408471	D03
PD3d_CeC_8	PD3d_CeC_6	0.501454866	D03	PD3d_CeC_8	PD3d_CeC_6	0.402048561	D03	PD3d_CeC_8	PD3d_CeC_6	0.52653742	D03
PD3d_CeC_1	PD3d_CeC_7	0.594845409	D03	PD3d_CeC_1	PD3d_CeC_7	0.362934234	D03	PD3d_CeC_1	PD3d_CeC_7	0.333758001	D03
PD3d_CeC_2	PD3d_CeC_7	0.254386984	D03	PD3d_CeC_2	PD3d_CeC_7	0.063349395	D03	PD3d_CeC_2	PD3d_CeC_7	0.107979273	D03
PD3d_CeC_3	PD3d_CeC_7	0.647067647	D03	PD3d_CeC_3	PD3d_CeC_7	0.408924495	D03	PD3d_CeC_3	PD3d_CeC_7	0.396366571	D03
PD3d_CeC_4	PD3d_CeC_7	0.812690732	D03	PD3d_CeC_4	PD3d_CeC_7	0.677179623	D03	PD3d_CeC_4	PD3d_CeC_7	0.590306404	D03
PD3d_CeC_5	PD3d_CeC_7	0.835571324	D03	PD3d_CeC_5	PD3d_CeC_7	0.708407202	D03	PD3d_CeC_5	PD3d_CeC_7	0.628529324	D03
PD3d_CeC_6	PD3d_CeC_7	0.81762402	D03	PD3d_CeC_6	PD3d_CeC_7	0.700430377	D03	PD3d_CeC_6	PD3d_CeC_7	0.645408471	D03
PD3d_CeC_8	PD3d_CeC_7	0.705746322	D03	PD3d_CeC_8	PD3d_CeC_7	0.505795213	D03	PD3d_CeC_8	PD3d_CeC_7	0.411651264	D03
PD3d_CeC_1	PD3d_CeC_8	0.489484011	D03	PD3d_CeC_1	PD3d_CeC_8	0.227373433	D03	PD3d_CeC_1	PD3d_CeC_8	0.356143786	D03
PD3d_CeC_2	PD3d_CeC_8	0.765436915	D03	PD3d_CeC_2	PD3d_CeC_8	0.555039327	D03	PD3d_CeC_2	PD3d_CeC_8	0.433871188	D03
PD3d_CeC_3	PD3d_CeC_8	0.470980002	D03	PD3d_CeC_3	PD3d_CeC_8	0.226438207	D03	PD3d_CeC_3	PD3d_CeC_8	0.382755318	D03
PD3d_CeC_4	PD3d_CeC_8	0.525098106	D03	PD3d_CeC_4	PD3d_CeC_8	0.359545584	D03	PD3d_CeC_4	PD3d_CeC_8	0.488704179	D03
PD3d_CeC_5	PD3d_CeC_8	0.540359848	D03	PD3d_CeC_5	PD3d_CeC_8	0.395203136	D03	PD3d_CeC_5	PD3d_CeC_8	0.50821209	D03
PD3d_CeC_6	PD3d_CeC_8	0.501454866	D03	PD3d_CeC_6	PD3d_CeC_8	0.402048561	D03	PD3d_CeC_6	PD3d_CeC_8	0.52653742	D03
PD3d_CeC_7	PD3d_CeC_8	0.705746322	D03	PD3d_CeC_7	PD3d_CeC_8	0.505795213	D03	PD3d_CeC_7	PD3d_CeC_8	0.411651264	D03
PD14d_CeC_2	PD14d_CeC_1	0.636180562	D14	PD14d_CeC_2	PD14d_CeC_1	0.253386179	D14	PD14d_CeC_2	PD14d_CeC_1	0.091103368	D14
PD14d_CeC_3	PD14d_CeC_1	0.525929738	D14	PD14d_CeC_3	PD14d_CeC_1	0.18150237	D14	PD14d_CeC_3	PD14d_CeC_1	0.066584234	D14
PD14d_CeC_4	PD14d_CeC_1	0.569721692	D14	PD14d_CeC_4	PD14d_CeC_1	0.147480691	D14	PD14d_CeC_4	PD14d_CeC_1	0.065068139	D14
PD14d_CeC_5	PD14d_CeC_1	0.572837993	D14	PD14d_CeC_5	PD14d_CeC_1	0.202534908	D14	PD14d_CeC_5	PD14d_CeC_1	0.089751082	D14
PD14d_CeC_6	PD14d_CeC_1	0.491238566	D14	PD14d_CeC_6	PD14d_CeC_1	0.121360927	D14	PD14d_CeC_6	PD14d_CeC_1	0.05081076	D14
PD14d_CeC_7	PD14d_CeC_1	0.418566128	D14	PD14d_CeC_7	PD14d_CeC_1	0.11849647	D14	PD14d_CeC_7	PD14d_CeC_1	0.043827201	D14
PD14d_CeC_8	PD14d_CeC_1	0.513561182	D14	PD14d_CeC_8	PD14d_CeC_1	0.144793549	D14	PD14d_CeC_8	PD14d_CeC_1	0.060813796	D14
PD14d_CeC_1	PD14d_CeC_2	0.636180562	D14	PD14d_CeC_1	PD14d_CeC_2	0.253386179	D14	PD14d_CeC_1	PD14d_CeC_2	0.091103368	D14
PD14d_CeC_3	PD14d_CeC_2	0.594178345	D14	PD14d_CeC_3	PD14d_CeC_2	0.219219452	D14	PD14d_CeC_3	PD14d_CeC_2	0.106434987	D14
PD14d_CeC_4	PD14d_CeC_2	0.609261534	D14	PD14d_CeC_4	PD14d_CeC_2	0.255860211	D14	PD14d_CeC_4	PD14d_CeC_2	0.084349526	D14
PD14d_CeC_5	PD14d_CeC_2	0.448449307	D14	PD14d_CeC_5	PD14d_CeC_2	0.136888845	D14	PD14d_CeC_5	PD14d_CeC_2	0.05335871	D14
PD14d_CeC_6	PD14d_CeC_2	0.573478089	D14	PD14d_CeC_6	PD14d_CeC_2	0.220267338	D14	PD14d_CeC_6	PD14d_CeC_2	0.080069201	D14
PD14d_CeC_7	PD14d_CeC_2	0.448225878	D14	PD14d_CeC_7	PD14d_CeC_2	0.144563978	D14	PD14d_CeC_7	PD14d_CeC_2	0.063831378	D14
PD14d_CeC_8	PD14d_CeC_2	0.495041561	D14	PD14d_CeC_8	PD14d_CeC_2	0.179147249	D14	PD14d_CeC_8	PD14d_CeC_2	0.053861621	D14
PD14d_CeC_1	PD14d_CeC_3	0.525929738	D14	PD14d_CeC_1	PD14d_CeC_3	0.18150237	D14	PD14d_CeC_1	PD14d_CeC_3	0.066584234	D14
PD14d_CeC_2	PD14d_CeC_3	0.594178345	D14	PD14d_CeC_2	PD14d_CeC_3	0.219219452	D14	PD14d_CeC_2	PD14d_CeC_3	0.106434987	D14
PD14d_CeC_4	PD14d_CeC_3	0.575855574	D14	PD14d_CeC_4	PD14d_CeC_3	0.231333833	D14	PD14d_CeC_4	PD14d_CeC_3	0.0848483	D14
PD14d_CeC_5	PD14d_CeC_3	0.565875547	D14	PD14d_CeC_5	PD14d_CeC_3	0.278802643	D14	PD14d_CeC_5	PD14d_CeC_3	0.115568856	D14
PD14d_CeC_6	PD14d_CeC_3	0.528655991	D14	PD14d_CeC_6	PD14d_CeC_3	0.20406755	D14	PD14d_CeC_6	PD14d_CeC_3	0.072621521	D14
PD14d_CeC_7	PD14d_CeC_3	0.445254403	D14	PD14d_CeC_7	PD14d_CeC_3	0.139757889	D14	PD14d_CeC_7	PD14d_CeC_3	0.061589987	D14
PD14d_CeC_8	PD14d_CeC_3	0.524338822	D14	PD14d_CeC_8	PD14d_CeC_3	0.229150035	D14	PD14d_CeC_8	PD14d_CeC_3	0.086745793	D14
PD14d_CeC_1	PD14d_CeC_4	0.569721692	D14	PD14d_CeC_1	PD14d_CeC_4	0.147480691	D14	PD14d_CeC_1	PD14d_CeC_4	0.065068139	D14
PD14d_CeC_2	PD14d_CeC_4	0.609261534	D14	PD14d_CeC_2	PD14d_CeC_4	0.255860211	D14	PD14d_CeC_2	PD14d_CeC_4	0.084349526	D14
PD14d_CeC_3	PD14d_CeC_4	0.575855574	D14	PD14d_CeC_3	PD14d_CeC_4	0.231333833	D14	PD14d_CeC_3	PD14d_CeC_4	0.0848483	D14
PD14d_CeC_5	PD14d_CeC_4	0.553053488	D14	PD14d_CeC_5	PD14d_CeC_4	0.198827723	D14	PD14d_CeC_5	PD14d_CeC_4	0.089626062	D14
PD14d_CeC_6	PD14d_CeC_4	0.503498485	D14	PD14d_CeC_6	PD14d_CeC_4	0.120922095	D14	PD14d_CeC_6	PD14d_CeC_4	0.050253711	D14
PD14d_CeC_7	PD14d_CeC_4	0.532906868	D14	PD14d_CeC_7	PD14d_CeC_4	0.179167365	D14	PD14d_CeC_7	PD14d_CeC_4	0.063203429	D14
PD14d_CeC_8	PD14d_CeC_4	0.464524512	D14	PD14d_CeC_8	PD14d_CeC_4	0.132501011	D14	PD14d_CeC_8	PD14d_CeC_4	0.055350845	D14
PD14d_CeC_1	PD14d_CeC_5	0.572837993	D14	PD14d_CeC_1	PD14d_CeC_5	0.202534908	D14	PD14d_CeC_1	PD14d_CeC_5	0.089751082	D14
PD14d_CeC_2	PD14d_CeC_5	0.448449307	D14	PD14d_CeC_2	PD14d_CeC_5	0.136888845	D14	PD14d_CeC_2	PD14d_CeC_5	0.05335871	D14
PD14d_CeC_3	PD14d_CeC_5	0.565875547	D14	PD14d_CeC_3	PD14d_CeC_5	0.278802643	D14	PD14d_CeC_3	PD14d_CeC_5	0.115568856	D14
PD14d_CeC_4	PD14d_CeC_5	0.553053488	D14	PD14d_CeC_4	PD14d_CeC_5	0.198827723	D14	PD14d_CeC_4	PD14d_CeC_5	0.089626062	D14
PD14d_CeC_6	PD14d_CeC_5	0.464259664	D14	PD14d_CeC_6	PD14d_CeC_5	0.172743722	D14	PD14d_CeC_6	PD14d_CeC_5	0.081886058	D14
PD14d_CeC_7	PD14d_CeC_5	0.467384887	D14	PD14d_CeC_7	PD14d_CeC_5	0.173688684	D14	PD14d_CeC_7	PD14d_CeC_5	0.073077583	D14
PD14d_CeC_8	PD14d_CeC_5	0.333373355	D14	PD14d_CeC_8	PD14d_CeC_5	0.091646249	D14	PD14d_CeC_8	PD14d_CeC_5	0.047906527	D14
PD14d_CeC_1	PD14d_CeC_6	0.491238566	D14	PD14d_CeC_1	PD14d_CeC_6	0.121360927	D14	PD14d_CeC_1	PD14d_CeC_6	0.05081076	D14
PD14d_CeC_2	PD14d_CeC_6	0.573478089	D14	PD14d_CeC_2	PD14d_CeC_6	0.220267338	D14	PD14d_CeC_2	PD14d_CeC_6	0.080069201	D14
PD14d_CeC_3	PD14d_CeC_6	0.528655991	D14	PD14d_CeC_3	PD14d_CeC_6	0.20406755	D14	PD14d_CeC_3	PD14d_CeC_6	0.072621521	D14
PD14d_CeC_4	PD14d_CeC_6	0.503498485	D14	PD14d_CeC_4	PD14d_CeC_6	0.120922095	D14	PD14d_CeC_4	PD14d_CeC_6	0.050253711	D14
PD14d_CeC_5	PD14d_CeC_6	0.464259664	D14	PD14d_CeC_5	PD14d_CeC_6	0.172743722	D14	PD14d_CeC_5	PD14d_CeC_6	0.081886058	D14
PD14d_CeC_7	PD14d_CeC_6	0.471304127	D14	PD14d_CeC_7	PD14d_CeC_6	0.142492009	D14	PD14d_CeC_7	PD14d_CeC_6	0.048640343	D14
PD14d_CeC_8	PD14d_CeC_6	0.350434651	D14	PD14d_CeC_8	PD14d_CeC_6	0.089304474	D14	PD14d_CeC_8	PD14d_CeC_6	0.044739152	D14
PD14d_CeC_1	PD14d_CeC_7	0.418566128	D14	PD14d_CeC_1	PD14d_CeC_7	0.11849647	D14	PD14d_CeC_1	PD14d_CeC_7	0.043827201	D14
PD14d_CeC_2	PD14d_CeC_7	0.448225878	D14	PD14d_CeC_2	PD14d_CeC_7	0.144563978	D14	PD14d_CeC_2	PD14d_CeC_7	0.063831378	D14
PD14d_CeC_3	PD14d_CeC_7	0.445254403	D14	PD14d_CeC_3	PD14d_CeC_7	0.139757889	D14	PD14d_CeC_3	PD14d_CeC_7	0.061589987	D14
PD14d_CeC_4	PD14d_CeC_7	0.532906868	D14	PD14d_CeC_4	PD14d_CeC_7	0.179167365	D14	PD14d_CeC_4	PD14d_CeC_7	0.063203429	D14
PD14d_CeC_5	PD14d_CeC_7	0.467384887	D14	PD14d_CeC_5	PD14d_CeC_7	0.173688684	D14	PD14d_CeC_5	PD14d_CeC_7	0.073077583	D14
PD14d_CeC_6	PD14d_CeC_7	0.471304127	D14	PD14d_CeC_6	PD14d_CeC_7	0.142492009	D14	PD14d_CeC_6	PD14d_CeC_7	0.048640343	D14
PD14d_CeC_8	PD14d_CeC_7	0.40992245	D14	PD14d_CeC_8	PD14d_CeC_7	0.116783762	D14	PD14d_CeC_8	PD14d_CeC_7	0.046404706	D14
PD14d_CeC_1	PD14d_CeC_8	0.513561182	D14	PD14d_CeC_1	PD14d_CeC_8	0.144793549	D14	PD14d_CeC_1	PD14d_CeC_8	0.060813796	D14
PD14d_CeC_2	PD14d_CeC_8	0.495041561	D14	PD14d_CeC_2	PD14d_CeC_8	0.179147249	D14	PD14d_CeC_2	PD14d_CeC_8	0.053861621	D14
PD14d_CeC_3	PD14d_CeC_8	0.524338822	D14	PD14d_CeC_3	PD14d_CeC_8	0.229150035	D14	PD14d_CeC_3	PD14d_CeC_8	0.086745793	D14
PD14d_CeC_4	PD14d_CeC_8	0.464524512	D14	PD14d_CeC_4	PD14d_CeC_8	0.132501011	D14	PD14d_CeC_4	PD14d_CeC_8	0.055350845	D14
PD14d_CeC_5	PD14d_CeC_8	0.333373355	D14	PD14d_CeC_5	PD14d_CeC_8	0.091646249	D14	PD14d_CeC_5	PD14d_CeC_8	0.047906527	D14
PD14d_CeC_6	PD14d_CeC_8	0.350434651	D14	PD14d_CeC_6	PD14d_CeC_8	0.089304474	D14	PD14d_CeC_6	PD14d_CeC_8	0.044739152	D14
PD14d_CeC_7	PD14d_CeC_8	0.40992245	D14	PD14d_CeC_7	PD14d_CeC_8	0.116783762	D14	PD14d_CeC_7	PD14d_CeC_8	0.046404706	D14
PD7d_CeC_2	PD7d_CeC_1	0.348757426	D07	PD7d_CeC_2	PD7d_CeC_1	0.25336694	D07	PD7d_CeC_2	PD7d_CeC_1	0.124036209	D07
PD7d_CeC_4	PD7d_CeC_1	0.48979524	D07	PD7d_CeC_4	PD7d_CeC_1	0.302738778	D07	PD7d_CeC_4	PD7d_CeC_1	0.168927261	D07
PD7d_CeC_5	PD7d_CeC_1	0.488875027	D07	PD7d_CeC_5	PD7d_CeC_1	0.35423536	D07	PD7d_CeC_5	PD7d_CeC_1	0.170690211	D07
PD7d_CeC_6	PD7d_CeC_1	0.369966566	D07	PD7d_CeC_6	PD7d_CeC_1	0.281974238	D07	PD7d_CeC_6	PD7d_CeC_1	0.146307146	D07
PD7d_CeC_7	PD7d_CeC_1	0.20301307	D07	PD7d_CeC_7	PD7d_CeC_1	0.13752733	D07	PD7d_CeC_7	PD7d_CeC_1	0.068673579	D07
PD7d_CeC_8	PD7d_CeC_1	0.443039402	D07	PD7d_CeC_8	PD7d_CeC_1	0.302589621	D07	PD7d_CeC_8	PD7d_CeC_1	0.157217702	D07
PD7d_CeC_3	PD7d_CeC_1	0.244372806	D07	PD7d_CeC_3	PD7d_CeC_1	0.113680793	D07	PD7d_CeC_3	PD7d_CeC_1	0.059993244	D07
PD7d_CeC_1	PD7d_CeC_2	0.348757426	D07	PD7d_CeC_1	PD7d_CeC_2	0.25336694	D07	PD7d_CeC_1	PD7d_CeC_2	0.124036209	D07
PD7d_CeC_4	PD7d_CeC_2	0.434991029	D07	PD7d_CeC_4	PD7d_CeC_2	0.25990408	D07	PD7d_CeC_4	PD7d_CeC_2	0.113460958	D07
PD7d_CeC_5	PD7d_CeC_2	0.39976046	D07	PD7d_CeC_5	PD7d_CeC_2	0.281607885	D07	PD7d_CeC_5	PD7d_CeC_2	0.100892098	D07
PD7d_CeC_6	PD7d_CeC_2	0.339774778	D07	PD7d_CeC_6	PD7d_CeC_2	0.221574278	D07	PD7d_CeC_6	PD7d_CeC_2	0.082215194	D07
PD7d_CeC_7	PD7d_CeC_2	0.181442469	D07	PD7d_CeC_7	PD7d_CeC_2	0.117289468	D07	PD7d_CeC_7	PD7d_CeC_2	0.062409383	D07
PD7d_CeC_8	PD7d_CeC_2	0.367950453	D07	PD7d_CeC_8	PD7d_CeC_2	0.231426318	D07	PD7d_CeC_8	PD7d_CeC_2	0.090075094	D07
PD7d_CeC_3	PD7d_CeC_2	0.284452378	D07	PD7d_CeC_3	PD7d_CeC_2	0.217217032	D07	PD7d_CeC_3	PD7d_CeC_2	0.106863487	D07
PD7d_CeC_1	PD7d_CeC_4	0.48979524	D07	PD7d_CeC_1	PD7d_CeC_4	0.302738778	D07	PD7d_CeC_1	PD7d_CeC_4	0.168927261	D07
PD7d_CeC_2	PD7d_CeC_4	0.434991029	D07	PD7d_CeC_2	PD7d_CeC_4	0.25990408	D07	PD7d_CeC_2	PD7d_CeC_4	0.113460958	D07
PD7d_CeC_5	PD7d_CeC_4	0.422729766	D07	PD7d_CeC_5	PD7d_CeC_4	0.25587059	D07	PD7d_CeC_5	PD7d_CeC_4	0.097810741	D07
PD7d_CeC_6	PD7d_CeC_4	0.337201596	D07	PD7d_CeC_6	PD7d_CeC_4	0.161155406	D07	PD7d_CeC_6	PD7d_CeC_4	0.074629816	D07
PD7d_CeC_7	PD7d_CeC_4	0.439765274	D07	PD7d_CeC_7	PD7d_CeC_4	0.266713437	D07	PD7d_CeC_7	PD7d_CeC_4	0.130233758	D07
PD7d_CeC_8	PD7d_CeC_4	0.233552254	D07	PD7d_CeC_8	PD7d_CeC_4	0.116863206	D07	PD7d_CeC_8	PD7d_CeC_4	0.053117711	D07
PD7d_CeC_3	PD7d_CeC_4	0.43875369	D07	PD7d_CeC_3	PD7d_CeC_4	0.274543485	D07	PD7d_CeC_3	PD7d_CeC_4	0.148328031	D07
PD7d_CeC_1	PD7d_CeC_5	0.488875027	D07	PD7d_CeC_1	PD7d_CeC_5	0.35423536	D07	PD7d_CeC_1	PD7d_CeC_5	0.170690211	D07
PD7d_CeC_2	PD7d_CeC_5	0.39976046	D07	PD7d_CeC_2	PD7d_CeC_5	0.281607885	D07	PD7d_CeC_2	PD7d_CeC_5	0.100892098	D07
PD7d_CeC_4	PD7d_CeC_5	0.422729766	D07	PD7d_CeC_4	PD7d_CeC_5	0.25587059	D07	PD7d_CeC_4	PD7d_CeC_5	0.097810741	D07
PD7d_CeC_6	PD7d_CeC_5	0.355128665	D07	PD7d_CeC_6	PD7d_CeC_5	0.175692936	D07	PD7d_CeC_6	PD7d_CeC_5	0.062180284	D07
PD7d_CeC_7	PD7d_CeC_5	0.426032323	D07	PD7d_CeC_7	PD7d_CeC_5	0.310623726	D07	PD7d_CeC_7	PD7d_CeC_5	0.127390607	D07
PD7d_CeC_8	PD7d_CeC_5	0.266984968	D07	PD7d_CeC_8	PD7d_CeC_5	0.146527503	D07	PD7d_CeC_8	PD7d_CeC_5	0.055394347	D07
PD7d_CeC_3	PD7d_CeC_5	0.419137505	D07	PD7d_CeC_3	PD7d_CeC_5	0.322288105	D07	PD7d_CeC_3	PD7d_CeC_5	0.144113781	D07
PD7d_CeC_1	PD7d_CeC_6	0.369966566	D07	PD7d_CeC_1	PD7d_CeC_6	0.281974238	D07	PD7d_CeC_1	PD7d_CeC_6	0.146307146	D07
PD7d_CeC_2	PD7d_CeC_6	0.339774778	D07	PD7d_CeC_2	PD7d_CeC_6	0.221574278	D07	PD7d_CeC_2	PD7d_CeC_6	0.082215194	D07
PD7d_CeC_4	PD7d_CeC_6	0.337201596	D07	PD7d_CeC_4	PD7d_CeC_6	0.161155406	D07	PD7d_CeC_4	PD7d_CeC_6	0.074629816	D07
PD7d_CeC_5	PD7d_CeC_6	0.355128665	D07	PD7d_CeC_5	PD7d_CeC_6	0.175692936	D07	PD7d_CeC_5	PD7d_CeC_6	0.062180284	D07
PD7d_CeC_7	PD7d_CeC_6	0.316042229	D07	PD7d_CeC_7	PD7d_CeC_6	0.239733702	D07	PD7d_CeC_7	PD7d_CeC_6	0.101325809	D07
PD7d_CeC_8	PD7d_CeC_6	0.201893657	D07	PD7d_CeC_8	PD7d_CeC_6	0.076304193	D07	PD7d_CeC_8	PD7d_CeC_6	0.035870935	D07
PD7d_CeC_3	PD7d_CeC_6	0.331237069	D07	PD7d_CeC_3	PD7d_CeC_6	0.229944812	D07	PD7d_CeC_3	PD7d_CeC_6	0.124393519	D07
PD7d_CeC_1	PD7d_CeC_7	0.20301307	D07	PD7d_CeC_1	PD7d_CeC_7	0.13752733	D07	PD7d_CeC_1	PD7d_CeC_7	0.068673579	D07
PD7d_CeC_2	PD7d_CeC_7	0.181442469	D07	PD7d_CeC_2	PD7d_CeC_7	0.117289468	D07	PD7d_CeC_2	PD7d_CeC_7	0.062409383	D07
PD7d_CeC_4	PD7d_CeC_7	0.439765274	D07	PD7d_CeC_4	PD7d_CeC_7	0.266713437	D07	PD7d_CeC_4	PD7d_CeC_7	0.130233758	D07
PD7d_CeC_5	PD7d_CeC_7	0.426032323	D07	PD7d_CeC_5	PD7d_CeC_7	0.310623726	D07	PD7d_CeC_5	PD7d_CeC_7	0.127390607	D07
PD7d_CeC_6	PD7d_CeC_7	0.316042229	D07	PD7d_CeC_6	PD7d_CeC_7	0.239733702	D07	PD7d_CeC_6	PD7d_CeC_7	0.101325809	D07
PD7d_CeC_8	PD7d_CeC_7	0.380678076	D07	PD7d_CeC_8	PD7d_CeC_7	0.25847783	D07	PD7d_CeC_8	PD7d_CeC_7	0.111805292	D07
PD7d_CeC_3	PD7d_CeC_7	0.203655373	D07	PD7d_CeC_3	PD7d_CeC_7	0.119754623	D07	PD7d_CeC_3	PD7d_CeC_7	0.063998981	D07
PD7d_CeC_1	PD7d_CeC_8	0.443039402	D07	PD7d_CeC_1	PD7d_CeC_8	0.302589621	D07	PD7d_CeC_1	PD7d_CeC_8	0.157217702	D07
PD7d_CeC_2	PD7d_CeC_8	0.367950453	D07	PD7d_CeC_2	PD7d_CeC_8	0.231426318	D07	PD7d_CeC_2	PD7d_CeC_8	0.090075094	D07
PD7d_CeC_4	PD7d_CeC_8	0.233552254	D07	PD7d_CeC_4	PD7d_CeC_8	0.116863206	D07	PD7d_CeC_4	PD7d_CeC_8	0.053117711	D07
PD7d_CeC_5	PD7d_CeC_8	0.266984968	D07	PD7d_CeC_5	PD7d_CeC_8	0.146527503	D07	PD7d_CeC_5	PD7d_CeC_8	0.055394347	D07
PD7d_CeC_6	PD7d_CeC_8	0.201893657	D07	PD7d_CeC_6	PD7d_CeC_8	0.076304193	D07	PD7d_CeC_6	PD7d_CeC_8	0.035870935	D07
PD7d_CeC_7	PD7d_CeC_8	0.380678076	D07	PD7d_CeC_7	PD7d_CeC_8	0.25847783	D07	PD7d_CeC_7	PD7d_CeC_8	0.111805292	D07
PD7d_CeC_3	PD7d_CeC_8	0.376916721	D07	PD7d_CeC_3	PD7d_CeC_8	0.265188266	D07	PD7d_CeC_3	PD7d_CeC_8	0.132678007	D07
PD7d_CeC_1	PD7d_CeC_3	0.244372806	D07	PD7d_CeC_1	PD7d_CeC_3	0.113680793	D07	PD7d_CeC_1	PD7d_CeC_3	0.059993244	D07
PD7d_CeC_2	PD7d_CeC_3	0.284452378	D07	PD7d_CeC_2	PD7d_CeC_3	0.217217032	D07	PD7d_CeC_2	PD7d_CeC_3	0.106863487	D07
PD7d_CeC_4	PD7d_CeC_3	0.43875369	D07	PD7d_CeC_4	PD7d_CeC_3	0.274543485	D07	PD7d_CeC_4	PD7d_CeC_3	0.148328031	D07
PD7d_CeC_5	PD7d_CeC_3	0.419137505	D07	PD7d_CeC_5	PD7d_CeC_3	0.322288105	D07	PD7d_CeC_5	PD7d_CeC_3	0.144113781	D07
PD7d_CeC_6	PD7d_CeC_3	0.331237069	D07	PD7d_CeC_6	PD7d_CeC_3	0.229944812	D07	PD7d_CeC_6	PD7d_CeC_3	0.124393519	D07
PD7d_CeC_7	PD7d_CeC_3	0.203655373	D07	PD7d_CeC_7	PD7d_CeC_3	0.119754623	D07	PD7d_CeC_7	PD7d_CeC_3	0.063998981	D07
PD7d_CeC_8	PD7d_CeC_3	0.376916721	D07	PD7d_CeC_8	PD7d_CeC_3	0.265188266	D07	PD7d_CeC_8	PD7d_CeC_3	0.132678007	D07
PD42d_CeC2	PD42d_CeC1	0.44901634	D42	PD42d_CeC2	PD42d_CeC1	0.140842222	D42	PD42d_CeC2	PD42d_CeC1	0.054281024	D42
PD42d_CeC3	PD42d_CeC1	0.513912967	D42	PD42d_CeC3	PD42d_CeC1	0.185510063	D42	PD42d_CeC3	PD42d_CeC1	0.08216829	D42
PD42d_CeC4	PD42d_CeC1	0.445407846	D42	PD42d_CeC4	PD42d_CeC1	0.12790497	D42	PD42d_CeC4	PD42d_CeC1	0.052230205	D42
PD42d_CeC5	PD42d_CeC1	0.276304668	D42	PD42d_CeC5	PD42d_CeC1	0.067784069	D42	PD42d_CeC5	PD42d_CeC1	0.032832265	D42
PD42d_CeC6	PD42d_CeC1	0.338967047	D42	PD42d_CeC6	PD42d_CeC1	0.095402354	D42	PD42d_CeC6	PD42d_CeC1	0.038975185	D42
